epoch (ms),time (-07:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1586641973584,2020-04-11T14:52:53.584,0.000,-1.646,0.854,-0.061
1586641973623,2020-04-11T14:52:53.623,0.039,-1.829,0.610,0.122
1586641973664,2020-04-11T14:52:53.664,0.080,-1.951,0.610,0.000
1586641973704,2020-04-11T14:52:53.704,0.120,-2.256,0.183,-0.366
1586641973744,2020-04-11T14:52:53.744,0.160,-2.866,-0.427,-0.732
1586641973783,2020-04-11T14:52:53.783,0.199,-1.890,0.244,-0.671
1586641973823,2020-04-11T14:52:53.823,0.239,-1.220,0.244,-0.854
1586641973862,2020-04-11T14:52:53.862,0.278,-1.707,-0.244,-0.976
1586641973903,2020-04-11T14:52:53.903,0.319,-2.012,-0.305,-1.037
1586641973943,2020-04-11T14:52:53.943,0.359,-1.463,-0.244,-1.159
1586641973982,2020-04-11T14:52:53.982,0.398,-0.366,-0.183,-0.793
1586641974022,2020-04-11T14:52:54.022,0.438,-0.610,-0.183,-0.488
1586641974061,2020-04-11T14:52:54.061,0.477,-0.793,0.000,-0.183
1586641974101,2020-04-11T14:52:54.101,0.517,-0.366,0.122,0.183
1586641974142,2020-04-11T14:52:54.142,0.558,-0.244,-0.061,0.244
1586641974182,2020-04-11T14:52:54.182,0.598,-0.366,-0.305,-0.183
1586641974221,2020-04-11T14:52:54.221,0.637,-0.366,-0.366,-0.366
1586641974261,2020-04-11T14:52:54.261,0.677,-1.220,-0.427,-0.549
1586641974302,2020-04-11T14:52:54.302,0.718,-1.829,-0.854,-1.159
1586641974340,2020-04-11T14:52:54.340,0.756,-1.890,-1.159,-1.768
1586641974381,2020-04-11T14:52:54.381,0.797,-1.646,-1.220,-1.646
1586641974420,2020-04-11T14:52:54.420,0.836,-1.159,-0.549,-1.341
1586641974460,2020-04-11T14:52:54.460,0.876,-1.463,-0.549,-1.220
1586641974499,2020-04-11T14:52:54.499,0.915,-1.280,-0.427,-0.793
1586641974539,2020-04-11T14:52:54.539,0.955,-0.549,-0.061,-0.488
1586641974578,2020-04-11T14:52:54.578,0.994,-1.098,-0.122,-0.549
1586641974620,2020-04-11T14:52:54.620,1.036,-1.159,0.183,-0.122
1586641974659,2020-04-11T14:52:54.659,1.075,-0.976,0.366,0.183
1586641974699,2020-04-11T14:52:54.699,1.115,-0.976,0.305,0.366
1586641974738,2020-04-11T14:52:54.738,1.154,-1.037,0.305,0.488
1586641974778,2020-04-11T14:52:54.778,1.194,-0.732,0.366,0.610
1586641974817,2020-04-11T14:52:54.817,1.233,-0.366,0.427,0.793
1586641974858,2020-04-11T14:52:54.858,1.274,-0.915,0.366,0.427
1586641974898,2020-04-11T14:52:54.898,1.314,-0.793,0.244,0.122
1586641974937,2020-04-11T14:52:54.937,1.353,-0.366,0.183,0.305
1586641974977,2020-04-11T14:52:54.977,1.393,-0.732,0.000,0.061
1586641975016,2020-04-11T14:52:55.016,1.432,-0.854,-0.122,-0.305
1586641975056,2020-04-11T14:52:55.056,1.472,-0.305,0.183,0.000
1586641975097,2020-04-11T14:52:55.097,1.513,-0.244,0.183,0.061
1586641975137,2020-04-11T14:52:55.137,1.553,-0.488,0.183,0.244
1586641975176,2020-04-11T14:52:55.176,1.592,0.061,0.183,0.366
1586641975216,2020-04-11T14:52:55.216,1.632,-0.549,0.305,0.244
1586641975255,2020-04-11T14:52:55.255,1.671,-0.610,0.244,0.183
1586641975295,2020-04-11T14:52:55.295,1.711,0.061,0.000,0.183
1586641975336,2020-04-11T14:52:55.336,1.752,0.061,-0.183,-0.122
1586641975375,2020-04-11T14:52:55.375,1.791,-0.488,-0.183,-0.366
1586641975415,2020-04-11T14:52:55.415,1.831,-0.061,-0.122,-0.305
1586641975454,2020-04-11T14:52:55.454,1.870,0.183,-0.244,0.000
1586641975494,2020-04-11T14:52:55.494,1.910,0.305,0.000,0.244
1586641975534,2020-04-11T14:52:55.534,1.950,0.000,0.183,0.244
1586641975575,2020-04-11T14:52:55.575,1.991,0.122,0.244,0.610
1586641975614,2020-04-11T14:52:55.614,2.030,0.488,0.366,0.427
1586641975654,2020-04-11T14:52:55.654,2.070,-0.488,-0.244,-0.183
1586641975693,2020-04-11T14:52:55.693,2.109,-0.732,-0.122,-0.244
1586641975733,2020-04-11T14:52:55.733,2.149,1.159,0.427,0.244
1586641975772,2020-04-11T14:52:55.772,2.188,1.768,-0.976,-0.061
1586641975813,2020-04-11T14:52:55.813,2.229,4.939,-1.646,0.488
1586641975853,2020-04-11T14:52:55.853,2.269,5.915,-0.976,2.012
1586641975892,2020-04-11T14:52:55.892,2.308,3.049,0.610,3.415
1586641975932,2020-04-11T14:52:55.932,2.348,-0.732,1.646,1.585
1586641975972,2020-04-11T14:52:55.972,2.388,-1.890,0.366,-0.610
1586641976013,2020-04-11T14:52:56.013,2.429,0.549,1.037,1.037
1586641976052,2020-04-11T14:52:56.052,2.468,2.500,4.512,2.866
1586641976092,2020-04-11T14:52:56.092,2.508,4.390,7.744,3.354
1586641976133,2020-04-11T14:52:56.133,2.549,4.512,9.573,3.902
1586641976171,2020-04-11T14:52:56.171,2.587,0.366,6.402,2.683
1586641976210,2020-04-11T14:52:56.210,2.626,-1.646,0.366,0.244
1586641976253,2020-04-11T14:52:56.253,2.669,-0.366,0.244,-0.610
1586641976291,2020-04-11T14:52:56.291,2.707,-1.220,0.427,-1.037
1586641976330,2020-04-11T14:52:56.330,2.746,-0.732,-0.427,-0.854
1586641976371,2020-04-11T14:52:56.371,2.787,1.829,-0.244,1.402
1586641976410,2020-04-11T14:52:56.410,2.826,3.049,2.134,2.622
1586641976449,2020-04-11T14:52:56.449,2.865,2.012,2.561,2.439
1586641976490,2020-04-11T14:52:56.490,2.906,0.610,2.012,3.049
1586641976530,2020-04-11T14:52:56.530,2.946,-0.305,2.683,2.256
1586641976569,2020-04-11T14:52:56.569,2.985,-0.854,0.427,0.366
1586641976609,2020-04-11T14:52:56.609,3.025,-0.183,-0.732,0.549
1586641976648,2020-04-11T14:52:56.648,3.064,0.610,-0.061,1.402
1586641976688,2020-04-11T14:52:56.688,3.104,0.488,0.000,1.646
1586641976729,2020-04-11T14:52:56.729,3.145,-0.061,-0.549,0.671
1586641976768,2020-04-11T14:52:56.768,3.184,-1.829,-0.793,-0.549
1586641976808,2020-04-11T14:52:56.808,3.224,-3.537,-0.549,-0.793
1586641976848,2020-04-11T14:52:56.848,3.264,-3.415,-0.122,-0.122
1586641976887,2020-04-11T14:52:56.887,3.303,-2.561,1.402,1.159
1586641976927,2020-04-11T14:52:56.927,3.343,-2.988,2.439,1.829
1586641976968,2020-04-11T14:52:56.968,3.384,-3.598,2.195,1.341
