epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1572984044196,2019-11-05T12:00:44.196,0.000,-24.329,27.012,3.110
1572984044237,2019-11-05T12:00:44.237,0.041,-25.366,28.232,5.854
1572984044277,2019-11-05T12:00:44.277,0.081,-12.500,37.073,17.134
1572984044318,2019-11-05T12:00:44.318,0.122,34.390,40.488,7.012
1572984044357,2019-11-05T12:00:44.357,0.161,61.159,32.927,-20.427
1572984044398,2019-11-05T12:00:44.398,0.202,36.585,18.841,-39.878
1572984044438,2019-11-05T12:00:44.438,0.242,6.341,0.366,-45.305
1572984044478,2019-11-05T12:00:44.478,0.282,10.000,-23.659,-46.402
1572984044519,2019-11-05T12:00:44.519,0.323,7.439,-41.707,-32.744
1572984044558,2019-11-05T12:00:44.558,0.362,-17.805,-38.659,-1.646
1572984044599,2019-11-05T12:00:44.599,0.403,-41.220,-7.317,30.976
1572984044639,2019-11-05T12:00:44.639,0.443,-46.585,50.427,61.037
1572984044678,2019-11-05T12:00:44.678,0.482,2.805,106.280,55.061
1572984044719,2019-11-05T12:00:44.719,0.523,57.439,134.268,21.159
1572984044759,2019-11-05T12:00:44.759,0.563,56.402,133.598,2.927
1572984044800,2019-11-05T12:00:44.800,0.604,30.366,115.305,-5.488
1572984044839,2019-11-05T12:00:44.839,0.643,46.341,71.768,-23.537
1572984044879,2019-11-05T12:00:44.879,0.683,69.939,19.634,-60.305
1572984044920,2019-11-05T12:00:44.920,0.724,72.500,-23.963,-106.890
1572984044960,2019-11-05T12:00:44.960,0.764,46.098,-46.037,-140.061
1572984045001,2019-11-05T12:00:45.001,0.805,21.524,-42.195,-160.854
1572984045040,2019-11-05T12:00:45.040,0.844,22.805,-21.098,-162.683
1572984045080,2019-11-05T12:00:45.080,0.884,46.951,3.232,-147.134
1572984045121,2019-11-05T12:00:45.121,0.925,67.561,16.768,-125.793
1572984045160,2019-11-05T12:00:45.160,0.964,48.232,22.988,-100.915
1572984045201,2019-11-05T12:00:45.201,1.005,10.305,21.037,-72.866
1572984045241,2019-11-05T12:00:45.241,1.045,-9.939,9.939,-49.268
1572984045280,2019-11-05T12:00:45.280,1.084,-23.354,2.134,-32.683
1572984045321,2019-11-05T12:00:45.321,1.125,-37.439,5.122,-17.500
1572984045361,2019-11-05T12:00:45.361,1.165,-25.915,11.098,-4.939
1572984045402,2019-11-05T12:00:45.402,1.206,-3.293,13.659,-1.524
1572984045441,2019-11-05T12:00:45.441,1.245,0.366,11.646,-1.707
1572984045481,2019-11-05T12:00:45.481,1.285,-5.061,6.951,4.756
1572984045522,2019-11-05T12:00:45.522,1.326,-10.671,2.378,19.085
1572984045562,2019-11-05T12:00:45.562,1.366,-10.854,-1.037,32.561
1572984045603,2019-11-05T12:00:45.603,1.407,-0.549,-3.902,34.207
1572984045642,2019-11-05T12:00:45.642,1.446,-3.232,-4.939,25.122
1572984045683,2019-11-05T12:00:45.683,1.487,-13.963,-2.439,15.854
