epoch (ms),time (-07:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1586643302513,2020-04-11T15:15:02.513,0.000,-0.064,0.072,0.993
1586643302552,2020-04-11T15:15:02.552,0.039,-0.057,0.061,0.997
1586643302593,2020-04-11T15:15:02.593,0.080,-0.053,0.047,0.979
1586643302633,2020-04-11T15:15:02.633,0.120,-0.047,0.051,0.982
1586643302672,2020-04-11T15:15:02.672,0.159,-0.052,0.067,1.000
1586643302712,2020-04-11T15:15:02.712,0.199,-0.025,0.030,1.003
1586643302751,2020-04-11T15:15:02.751,0.238,-0.052,0.056,0.980
1586643302791,2020-04-11T15:15:02.791,0.278,-0.062,0.065,0.991
1586643302832,2020-04-11T15:15:02.832,0.319,-0.037,0.034,0.997
1586643302871,2020-04-11T15:15:02.871,0.358,-0.044,0.042,1.002
1586643302911,2020-04-11T15:15:02.911,0.398,-0.056,0.033,0.968
1586643302951,2020-04-11T15:15:02.951,0.438,-0.082,0.074,0.992
1586643302990,2020-04-11T15:15:02.990,0.477,-0.077,0.055,0.986
1586643303030,2020-04-11T15:15:03.030,0.517,-0.049,0.024,0.986
1586643303071,2020-04-11T15:15:03.071,0.558,-0.091,0.073,1.000
1586643303110,2020-04-11T15:15:03.110,0.597,-0.087,0.050,1.003
1586643303150,2020-04-11T15:15:03.150,0.637,-0.073,0.016,0.976
1586643303189,2020-04-11T15:15:03.189,0.676,-0.082,0.056,0.981
1586643303229,2020-04-11T15:15:03.229,0.716,-0.072,0.051,0.965
1586643303268,2020-04-11T15:15:03.268,0.755,-0.085,0.050,0.990
1586643303309,2020-04-11T15:15:03.309,0.796,-0.114,0.077,0.924
1586643303349,2020-04-11T15:15:03.349,0.836,0.030,-0.027,1.052
1586643303389,2020-04-11T15:15:03.389,0.876,-0.084,0.095,1.000
1586643303428,2020-04-11T15:15:03.428,0.915,-0.082,0.081,0.992
1586643303468,2020-04-11T15:15:03.468,0.955,-0.024,0.007,0.978
1586643303507,2020-04-11T15:15:03.507,0.994,-0.064,0.062,1.003
1586643303548,2020-04-11T15:15:03.548,1.035,-0.071,0.066,0.991
1586643303588,2020-04-11T15:15:03.588,1.075,-0.042,0.060,0.999
1586643303627,2020-04-11T15:15:03.627,1.114,-0.051,0.060,1.007
1586643303667,2020-04-11T15:15:03.667,1.154,-0.074,0.064,0.981
1586643303706,2020-04-11T15:15:03.706,1.193,-0.058,0.042,0.963
