epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573339451265,2019-11-09T14:44:11.265,0.000,-0.501,0.867,-0.761
1573339451306,2019-11-09T14:44:11.306,0.041,-0.268,0.910,-0.850
1573339451345,2019-11-09T14:44:11.345,0.080,0.539,0.382,-0.656
1573339451385,2019-11-09T14:44:11.385,0.120,0.580,1.754,-1.367
1573339451424,2019-11-09T14:44:11.424,0.159,0.230,1.281,-0.775
1573339451464,2019-11-09T14:44:11.464,0.199,0.811,0.389,-0.344
1573339451505,2019-11-09T14:44:11.505,0.240,0.744,0.841,-0.662
1573339451544,2019-11-09T14:44:11.544,0.279,0.396,0.869,-0.662
1573339451584,2019-11-09T14:44:11.584,0.319,0.077,1.168,-0.858
1573339451623,2019-11-09T14:44:11.623,0.358,-1.032,1.471,-0.799
1573339451663,2019-11-09T14:44:11.663,0.398,-0.825,1.390,-0.713
1573339451703,2019-11-09T14:44:11.703,0.438,0.114,0.440,-0.407
1573339451742,2019-11-09T14:44:11.742,0.477,0.066,0.871,-0.655
1573339451783,2019-11-09T14:44:11.783,0.518,1.115,0.983,-0.641
1573339451823,2019-11-09T14:44:11.823,0.558,0.445,0.913,-0.763
1573339451862,2019-11-09T14:44:11.862,0.597,0.171,0.502,-0.425
1573339451902,2019-11-09T14:44:11.902,0.637,0.474,0.485,-0.294
1573339451941,2019-11-09T14:44:11.941,0.676,0.318,0.768,-0.620
1573339451981,2019-11-09T14:44:11.981,0.716,0.233,0.927,-0.773
1573339452022,2019-11-09T14:44:12.022,0.757,0.211,1.118,-0.877
1573339452061,2019-11-09T14:44:12.061,0.796,-0.163,1.180,-0.914
1573339452101,2019-11-09T14:44:12.101,0.836,-0.203,1.078,-0.803
1573339452141,2019-11-09T14:44:12.141,0.876,-0.087,1.063,-0.791
1573339452180,2019-11-09T14:44:12.180,0.915,-0.015,0.857,-0.724
1573339452221,2019-11-09T14:44:12.221,0.956,0.406,0.954,-0.783
1573339452261,2019-11-09T14:44:12.261,0.996,0.583,1.178,-0.813
