epoch (ms),time (-07:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1586641956142,2020-04-11T14:52:36.142,0.000,1.280,1.280,1.646
1586641956181,2020-04-11T14:52:36.181,0.039,1.402,1.402,1.463
1586641956222,2020-04-11T14:52:36.222,0.080,0.427,0.488,0.549
1586641956262,2020-04-11T14:52:36.262,0.120,0.488,-0.305,-0.305
1586641956302,2020-04-11T14:52:36.302,0.160,0.488,-0.366,-0.610
1586641956343,2020-04-11T14:52:36.343,0.201,-0.427,-0.427,-0.671
1586641956382,2020-04-11T14:52:36.382,0.240,-0.122,-0.488,0.366
1586641956423,2020-04-11T14:52:36.423,0.281,1.585,0.610,0.854
1586641956463,2020-04-11T14:52:36.463,0.321,1.768,0.427,0.854
1586641956502,2020-04-11T14:52:36.502,0.360,-0.183,-0.427,0.976
1586641956543,2020-04-11T14:52:36.543,0.401,-0.488,0.000,0.549
1586641956583,2020-04-11T14:52:36.583,0.441,-0.244,0.671,0.305
1586641956622,2020-04-11T14:52:36.622,0.480,1.098,-0.427,1.098
1586641956663,2020-04-11T14:52:36.663,0.521,1.220,-0.671,1.159
1586641956703,2020-04-11T14:52:36.703,0.561,1.159,-0.244,0.854
1586641956744,2020-04-11T14:52:36.744,0.602,0.549,-0.854,1.463
1586641956783,2020-04-11T14:52:36.783,0.641,-0.305,-0.732,1.646
1586641956823,2020-04-11T14:52:36.823,0.681,-0.488,-0.427,1.524
1586641956864,2020-04-11T14:52:36.864,0.722,-0.976,-0.732,0.854
1586641956904,2020-04-11T14:52:36.904,0.762,-1.220,-0.732,0.488
1586641956945,2020-04-11T14:52:36.945,0.803,-1.402,-0.244,0.732
1586641956984,2020-04-11T14:52:36.984,0.842,-0.976,-0.671,1.341
1586641957024,2020-04-11T14:52:37.024,0.882,-0.854,-1.220,1.159
1586641957065,2020-04-11T14:52:37.065,0.923,0.671,-1.098,1.341
1586641957104,2020-04-11T14:52:37.104,0.962,-0.122,0.061,0.976
1586641957145,2020-04-11T14:52:37.145,1.003,-0.732,0.427,1.098
1586641957185,2020-04-11T14:52:37.185,1.043,0.183,-0.732,1.829
1586641957226,2020-04-11T14:52:37.226,1.084,-0.671,-0.366,0.915
1586641957265,2020-04-11T14:52:37.265,1.123,-1.707,0.671,0.793
1586641957305,2020-04-11T14:52:37.305,1.163,-0.854,0.671,1.524
1586641957346,2020-04-11T14:52:37.346,1.204,-0.732,0.793,1.159
