epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573016175669,2019-11-05T20:56:15.669,0.000,0.019,0.109,-1.035
1573016175709,2019-11-05T20:56:15.709,0.040,0.019,0.109,-1.044
1573016175748,2019-11-05T20:56:15.748,0.079,0.020,0.109,-1.044
1573016175788,2019-11-05T20:56:15.788,0.119,0.019,0.108,-1.042
1573016175827,2019-11-05T20:56:15.827,0.158,0.021,0.108,-1.042
1573016175868,2019-11-05T20:56:15.868,0.199,0.020,0.109,-1.043
1573016175908,2019-11-05T20:56:15.908,0.239,0.020,0.108,-1.044
1573016175947,2019-11-05T20:56:15.947,0.278,0.019,0.108,-1.042
1573016175987,2019-11-05T20:56:15.987,0.318,0.020,0.109,-1.042
1573016176026,2019-11-05T20:56:16.026,0.357,0.020,0.109,-1.042
1573016176066,2019-11-05T20:56:16.066,0.397,0.020,0.108,-1.042
1573016176106,2019-11-05T20:56:16.106,0.437,0.021,0.108,-1.044
1573016176147,2019-11-05T20:56:16.147,0.478,0.020,0.110,-1.042
1573016176186,2019-11-05T20:56:16.186,0.517,0.020,0.108,-1.042
1573016176226,2019-11-05T20:56:16.226,0.557,0.021,0.108,-1.043
1573016176265,2019-11-05T20:56:16.265,0.596,0.019,0.108,-1.042
1573016176305,2019-11-05T20:56:16.305,0.636,0.017,0.107,-1.042
1573016176344,2019-11-05T20:56:16.344,0.675,0.017,0.108,-1.042
1573016176385,2019-11-05T20:56:16.385,0.716,0.020,0.107,-1.042
1573016176425,2019-11-05T20:56:16.425,0.756,0.019,0.111,-1.041
1573016176464,2019-11-05T20:56:16.464,0.795,0.021,0.109,-1.042
1573016176504,2019-11-05T20:56:16.504,0.835,0.021,0.109,-1.040
1573016176544,2019-11-05T20:56:16.544,0.875,0.019,0.109,-1.040
1573016176585,2019-11-05T20:56:16.585,0.916,0.020,0.108,-1.042
1573016176624,2019-11-05T20:56:16.624,0.955,0.017,0.110,-1.040
1573016176664,2019-11-05T20:56:16.664,0.995,0.021,0.108,-1.042
1573016176703,2019-11-05T20:56:16.703,1.034,0.020,0.109,-1.041
1573016176743,2019-11-05T20:56:16.743,1.074,0.019,0.109,-1.042
1573016176782,2019-11-05T20:56:16.782,1.113,0.021,0.108,-1.042
1573016176822,2019-11-05T20:56:16.822,1.153,0.020,0.109,-1.041
1573016176863,2019-11-05T20:56:16.863,1.194,0.021,0.108,-1.042
1573016176902,2019-11-05T20:56:16.902,1.233,0.020,0.109,-1.042
1573016176942,2019-11-05T20:56:16.942,1.273,0.019,0.109,-1.042
1573016176982,2019-11-05T20:56:16.982,1.313,0.020,0.108,-1.041
1573016177021,2019-11-05T20:56:17.021,1.352,0.021,0.108,-1.042
1573016177062,2019-11-05T20:56:17.062,1.393,0.020,0.107,-1.041
1573016177102,2019-11-05T20:56:17.102,1.433,0.019,0.108,-1.042
1573016177141,2019-11-05T20:56:17.141,1.472,0.020,0.109,-1.042
1573016177181,2019-11-05T20:56:17.181,1.512,0.021,0.108,-1.041
1573016177220,2019-11-05T20:56:17.220,1.551,0.020,0.108,-1.042
1573016177260,2019-11-05T20:56:17.260,1.591,0.019,0.107,-1.042
1573016177301,2019-11-05T20:56:17.301,1.632,0.020,0.108,-1.041
1573016177340,2019-11-05T20:56:17.340,1.671,0.020,0.109,-1.042
1573016177380,2019-11-05T20:56:17.380,1.711,0.019,0.108,-1.041
1573016177420,2019-11-05T20:56:17.420,1.751,0.018,0.109,-1.041
