epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1572992079859,2019-11-05T14:14:39.859,0.000,-1.402,-1.524,1.341
1572992079899,2019-11-05T14:14:39.899,0.040,-0.793,-1.646,1.341
1572992079940,2019-11-05T14:14:39.940,0.081,-0.122,-1.707,1.707
1572992079979,2019-11-05T14:14:39.979,0.120,-0.305,-1.768,1.829
1572992080019,2019-11-05T14:14:40.019,0.160,-1.098,-1.463,1.463
1572992080060,2019-11-05T14:14:40.060,0.201,-0.610,-1.220,1.646
1572992080100,2019-11-05T14:14:40.100,0.241,0.122,-0.976,2.012
1572992080141,2019-11-05T14:14:40.141,0.282,-0.061,-0.305,2.073
1572992080180,2019-11-05T14:14:40.180,0.321,0.183,-0.061,2.073
1572992080220,2019-11-05T14:14:40.220,0.361,-0.061,0.366,1.220
1572992080261,2019-11-05T14:14:40.261,0.402,-1.220,0.793,0.854
1572992080300,2019-11-05T14:14:40.300,0.441,1.159,-0.122,0.976
1572992080340,2019-11-05T14:14:40.340,0.481,-0.061,-0.061,0.610
1572992080381,2019-11-05T14:14:40.381,0.522,-0.915,0.488,0.488
1572992080420,2019-11-05T14:14:40.420,0.561,0.976,0.061,0.610
1572992080461,2019-11-05T14:14:40.461,0.602,-0.549,0.061,0.366
1572992080501,2019-11-05T14:14:40.501,0.642,-1.646,0.610,0.183
1572992080540,2019-11-05T14:14:40.540,0.681,0.610,0.549,0.488
1572992080581,2019-11-05T14:14:40.581,0.722,0.488,0.549,0.366
1572992080621,2019-11-05T14:14:40.621,0.762,-0.305,0.610,0.427
1572992080662,2019-11-05T14:14:40.662,0.803,0.671,0.366,0.793
1572992080702,2019-11-05T14:14:40.702,0.843,1.220,0.427,0.915
1572992080741,2019-11-05T14:14:40.741,0.882,1.037,0.183,0.854
1572992080782,2019-11-05T14:14:40.782,0.923,0.610,-0.061,0.793
1572992080822,2019-11-05T14:14:40.822,0.963,1.098,-0.183,0.549
1572992080863,2019-11-05T14:14:40.863,1.004,1.037,-0.305,-0.366
1572992080902,2019-11-05T14:14:40.902,1.043,-0.061,-0.427,-0.976
1572992080942,2019-11-05T14:14:40.942,1.083,0.061,-0.610,-0.610
1572992080983,2019-11-05T14:14:40.983,1.124,-0.183,-0.671,-0.061
1572992081022,2019-11-05T14:14:41.022,1.163,-1.037,-0.305,0.488
1572992081063,2019-11-05T14:14:41.063,1.204,-1.159,0.549,0.915
1572992081103,2019-11-05T14:14:41.103,1.244,0.427,0.549,0.671
1572992081142,2019-11-05T14:14:41.142,1.283,-1.280,0.793,0.976
1572992081184,2019-11-05T14:14:41.184,1.325,-0.610,0.244,2.378
1572992081223,2019-11-05T14:14:41.223,1.364,0.305,-0.061,2.866
1572992081264,2019-11-05T14:14:41.264,1.405,1.037,-0.732,1.524
1572992081304,2019-11-05T14:14:41.304,1.445,-2.012,-0.793,0.183
1572992081343,2019-11-05T14:14:41.343,1.484,-1.951,-0.793,0.854
1572992081384,2019-11-05T14:14:41.384,1.525,1.280,-1.341,1.341
1572992081424,2019-11-05T14:14:41.424,1.565,-0.854,-1.220,0.854
1572992081465,2019-11-05T14:14:41.465,1.606,-1.829,-1.159,0.732
1572992081504,2019-11-05T14:14:41.504,1.645,-0.427,-0.915,0.671
1572992081544,2019-11-05T14:14:41.544,1.685,-0.183,-0.976,0.732
1572992081585,2019-11-05T14:14:41.585,1.726,-0.122,-1.829,0.488
1572992081624,2019-11-05T14:14:41.624,1.765,-0.488,-2.012,0.366
1572992081665,2019-11-05T14:14:41.665,1.806,-0.183,-1.341,-0.061
1572992081705,2019-11-05T14:14:41.705,1.846,0.976,-0.915,-0.366
1572992081745,2019-11-05T14:14:41.745,1.886,0.122,-0.732,0.732
1572992081786,2019-11-05T14:14:41.786,1.927,-0.549,-0.244,1.585
1572992081825,2019-11-05T14:14:41.825,1.966,0.793,0.061,0.915
1572992081865,2019-11-05T14:14:41.865,2.006,-1.037,0.488,0.366
1572992081906,2019-11-05T14:14:41.906,2.047,-2.012,0.549,0.427
1572992081945,2019-11-05T14:14:41.945,2.086,-0.976,0.488,-0.183
1572992081986,2019-11-05T14:14:41.986,2.127,-1.890,0.427,-0.610
1572992082026,2019-11-05T14:14:42.026,2.167,-1.646,0.061,0.183
1572992082065,2019-11-05T14:14:42.065,2.206,0.488,-0.427,0.976
1572992082106,2019-11-05T14:14:42.106,2.247,0.488,-1.037,1.463
1572992082146,2019-11-05T14:14:42.146,2.287,-0.854,-1.037,1.159
1572992082187,2019-11-05T14:14:42.187,2.328,-0.061,-1.159,0.183
1572992082226,2019-11-05T14:14:42.226,2.367,-1.098,-0.732,0.000
1572992082266,2019-11-05T14:14:42.266,2.407,1.159,-1.280,-0.122
1572992082307,2019-11-05T14:14:42.307,2.448,0.610,-1.707,-0.488
1572992082347,2019-11-05T14:14:42.347,2.488,-3.841,-1.037,-0.305
1572992082388,2019-11-05T14:14:42.388,2.529,-1.646,-0.976,0.488
1572992082427,2019-11-05T14:14:42.427,2.568,0.000,-0.488,1.280
1572992082467,2019-11-05T14:14:42.467,2.608,-1.220,0.427,1.890
1572992082508,2019-11-05T14:14:42.508,2.649,0.732,0.671,1.829
1572992082547,2019-11-05T14:14:42.547,2.688,1.098,0.732,0.183
1572992082588,2019-11-05T14:14:42.588,2.729,0.915,0.122,-1.341
1572992082628,2019-11-05T14:14:42.628,2.769,1.829,-1.037,-1.037
1572992082667,2019-11-05T14:14:42.667,2.808,0.671,-1.341,0.427
1572992082708,2019-11-05T14:14:42.708,2.849,0.244,-0.854,1.463
1572992082748,2019-11-05T14:14:42.748,2.889,-0.305,0.427,1.707
1572992082789,2019-11-05T14:14:42.789,2.930,0.183,1.524,1.829
1572992082829,2019-11-05T14:14:42.829,2.970,0.366,2.256,1.402
1572992082868,2019-11-05T14:14:42.868,3.009,0.183,2.195,0.488
1572992082909,2019-11-05T14:14:42.909,3.050,0.122,0.915,-0.366
1572992082949,2019-11-05T14:14:42.949,3.090,0.549,-0.549,-1.098
1572992082990,2019-11-05T14:14:42.990,3.131,0.000,-0.610,-0.732
1572992083029,2019-11-05T14:14:43.029,3.170,0.427,0.366,0.183
1572992083069,2019-11-05T14:14:43.069,3.210,1.951,1.037,1.159
1572992083110,2019-11-05T14:14:43.110,3.251,2.622,0.549,0.854
1572992083149,2019-11-05T14:14:43.149,3.290,-0.183,0.122,-0.488
1572992083190,2019-11-05T14:14:43.190,3.331,-2.012,-0.427,-1.037
1572992083230,2019-11-05T14:14:43.230,3.371,-1.159,-0.549,-0.915
1572992083269,2019-11-05T14:14:43.269,3.410,0.610,-0.610,-0.122
1572992083310,2019-11-05T14:14:43.310,3.451,-0.122,-0.671,0.183
1572992083350,2019-11-05T14:14:43.350,3.491,-1.463,-0.366,0.671
1572992083391,2019-11-05T14:14:43.391,3.532,-0.549,0.000,1.341
1572992083431,2019-11-05T14:14:43.431,3.572,1.159,-0.305,2.195
1572992083470,2019-11-05T14:14:43.470,3.611,-1.098,-0.122,2.622
1572992083511,2019-11-05T14:14:43.511,3.652,-1.341,-0.488,2.439
1572992083551,2019-11-05T14:14:43.551,3.692,-1.220,-0.610,2.317
1572992083590,2019-11-05T14:14:43.590,3.731,-0.305,-0.793,2.683
1572992083631,2019-11-05T14:14:43.631,3.772,-0.610,-0.427,2.256
1572992083671,2019-11-05T14:14:43.671,3.812,-0.427,-0.122,1.890
