epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573338133345,2019-11-09T14:22:13.345,0.000,-0.244,0.244,1.037
1573338133385,2019-11-09T14:22:13.385,0.040,-0.366,0.000,0.732
1573338133424,2019-11-09T14:22:13.424,0.079,-0.244,0.122,0.793
1573338133465,2019-11-09T14:22:13.465,0.120,-0.183,0.122,0.854
1573338133505,2019-11-09T14:22:13.505,0.160,-0.244,0.122,0.854
1573338133546,2019-11-09T14:22:13.546,0.201,-0.244,0.122,0.793
1573338133586,2019-11-09T14:22:13.586,0.241,-0.244,0.122,0.793
1573338133625,2019-11-09T14:22:13.625,0.280,-0.244,0.061,0.854
1573338133666,2019-11-09T14:22:13.666,0.321,-0.183,0.061,0.793
1573338133706,2019-11-09T14:22:13.706,0.361,-0.183,0.122,0.793
1573338133747,2019-11-09T14:22:13.747,0.402,-0.183,0.122,0.793
1573338133786,2019-11-09T14:22:13.786,0.441,-0.244,0.061,0.793
1573338133826,2019-11-09T14:22:13.826,0.481,-0.244,0.061,0.854
1573338133867,2019-11-09T14:22:13.867,0.522,-0.244,0.061,0.793
1573338133906,2019-11-09T14:22:13.906,0.561,-0.244,0.061,0.854
1573338133947,2019-11-09T14:22:13.947,0.602,-0.244,0.061,0.854
1573338133987,2019-11-09T14:22:13.987,0.642,-0.183,0.061,0.793
1573338134026,2019-11-09T14:22:14.026,0.681,-0.244,0.122,0.732
1573338134068,2019-11-09T14:22:14.068,0.723,-0.244,0.122,0.793
1573338134107,2019-11-09T14:22:14.107,0.762,-0.244,0.122,0.793
1573338134148,2019-11-09T14:22:14.148,0.803,-0.244,0.061,0.793
1573338134188,2019-11-09T14:22:14.188,0.843,-0.244,0.061,0.793
1573338134227,2019-11-09T14:22:14.227,0.882,-0.183,0.061,0.793
1573338134268,2019-11-09T14:22:14.268,0.923,-0.183,0.122,0.793
1573338134308,2019-11-09T14:22:14.308,0.963,-0.244,0.122,0.854
1573338134347,2019-11-09T14:22:14.347,1.002,-0.244,0.122,0.793
1573338134388,2019-11-09T14:22:14.388,1.043,-0.244,0.122,0.854
1573338134428,2019-11-09T14:22:14.428,1.083,-0.183,0.061,0.793
1573338134469,2019-11-09T14:22:14.469,1.124,-0.183,0.061,0.793
1573338134508,2019-11-09T14:22:14.508,1.163,-0.183,0.122,0.793
1573338134548,2019-11-09T14:22:14.548,1.203,-0.244,0.122,0.793
1573338134589,2019-11-09T14:22:14.589,1.244,-0.244,0.122,0.793
1573338134629,2019-11-09T14:22:14.629,1.284,-0.183,0.122,0.793
1573338134670,2019-11-09T14:22:14.670,1.325,-0.183,0.122,0.854
1573338134709,2019-11-09T14:22:14.709,1.364,-0.244,0.061,0.854
1573338134749,2019-11-09T14:22:14.749,1.404,-0.244,0.122,0.854
1573338134790,2019-11-09T14:22:14.790,1.445,-0.244,0.061,0.793
1573338134831,2019-11-09T14:22:14.831,1.486,-0.244,0.122,0.793
1573338134870,2019-11-09T14:22:14.870,1.525,-0.244,0.061,0.793
1573338134910,2019-11-09T14:22:14.910,1.565,-0.244,0.122,0.793
1573338134951,2019-11-09T14:22:14.951,1.606,-0.244,0.061,0.793
1573338134990,2019-11-09T14:22:14.990,1.645,-0.183,0.122,0.793
1573338135030,2019-11-09T14:22:15.030,1.685,-0.183,0.122,0.793
1573338135071,2019-11-09T14:22:15.071,1.726,-0.244,0.122,0.854
1573338135110,2019-11-09T14:22:15.110,1.765,-0.244,0.061,0.793
1573338135150,2019-11-09T14:22:15.150,1.805,-0.183,0.122,0.793
1573338135191,2019-11-09T14:22:15.191,1.846,-0.244,0.122,0.793
1573338135231,2019-11-09T14:22:15.231,1.886,-0.244,0.122,0.793
1573338135272,2019-11-09T14:22:15.272,1.927,-0.183,0.122,0.793
1573338135311,2019-11-09T14:22:15.311,1.966,-0.183,0.122,0.854
1573338135351,2019-11-09T14:22:15.351,2.006,-0.183,0.122,0.793
1573338135392,2019-11-09T14:22:15.392,2.047,-0.244,0.061,0.793
1573338135431,2019-11-09T14:22:15.431,2.086,-0.244,0.122,0.793
1573338135472,2019-11-09T14:22:15.472,2.127,-0.244,0.061,0.793
1573338135512,2019-11-09T14:22:15.512,2.167,-0.183,0.122,0.854
1573338135551,2019-11-09T14:22:15.551,2.206,-0.183,0.061,0.793
1573338135592,2019-11-09T14:22:15.592,2.247,-0.244,0.122,0.854
1573338135632,2019-11-09T14:22:15.632,2.287,-0.244,0.122,0.793
1573338135672,2019-11-09T14:22:15.672,2.327,-0.244,0.122,0.793
1573338135713,2019-11-09T14:22:15.713,2.368,-0.244,0.122,0.732
1573338135752,2019-11-09T14:22:15.752,2.407,-0.244,0.122,0.793
1573338135793,2019-11-09T14:22:15.793,2.448,-0.305,0.061,0.793
1573338135833,2019-11-09T14:22:15.833,2.488,-0.244,0.061,0.793
1573338135872,2019-11-09T14:22:15.872,2.527,-0.244,0.122,0.793
1573338135913,2019-11-09T14:22:15.913,2.568,-0.244,0.122,0.793
