epoch (ms),time (-07:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1586642648165,2020-04-11T15:04:08.165,0.000,-11.341,35.976,-39.756
1586642648204,2020-04-11T15:04:08.204,0.039,-28.720,40.549,-41.159
1586642648244,2020-04-11T15:04:08.244,0.079,-74.695,47.317,-47.683
1586642648285,2020-04-11T15:04:08.285,0.120,-29.085,22.561,-49.451
1586642648324,2020-04-11T15:04:08.324,0.159,-2.866,2.012,-46.280
1586642648365,2020-04-11T15:04:08.365,0.200,-30.366,1.646,-37.256
1586642648405,2020-04-11T15:04:08.405,0.240,-56.098,8.659,-20.610
1586642648445,2020-04-11T15:04:08.445,0.280,-53.720,14.085,-0.915
1586642648486,2020-04-11T15:04:08.486,0.321,-58.476,21.585,9.695
1586642648525,2020-04-11T15:04:08.525,0.360,-64.268,26.890,10.732
1586642648566,2020-04-11T15:04:08.566,0.401,-68.780,28.110,9.390
1586642648606,2020-04-11T15:04:08.606,0.441,-80.122,29.634,5.061
1586642648645,2020-04-11T15:04:08.645,0.480,-77.683,26.585,2.744
1586642648686,2020-04-11T15:04:08.686,0.521,-59.390,19.207,3.841
1586642648726,2020-04-11T15:04:08.726,0.561,-56.159,16.646,5.854
1586642648767,2020-04-11T15:04:08.767,0.602,-57.988,17.500,7.805
1586642648806,2020-04-11T15:04:08.806,0.641,-50.366,17.195,11.159
1586642648846,2020-04-11T15:04:08.846,0.681,-31.098,16.646,14.085
1586642648887,2020-04-11T15:04:08.887,0.722,-7.378,14.878,19.634
1586642648926,2020-04-11T15:04:08.926,0.761,-3.476,15.671,26.890
1586642648967,2020-04-11T15:04:08.967,0.802,-1.159,18.963,28.232
1586642649007,2020-04-11T15:04:09.007,0.842,-1.768,21.463,24.390
1586642649047,2020-04-11T15:04:09.047,0.882,-24.329,20.488,26.280
1586642649088,2020-04-11T15:04:09.088,0.923,-48.171,17.012,28.171
1586642649127,2020-04-11T15:04:09.127,0.962,-33.293,9.146,22.927
1586642649168,2020-04-11T15:04:09.168,1.003,-5.061,2.805,14.695
1586642649208,2020-04-11T15:04:09.208,1.043,-1.159,1.220,10.122
1586642649247,2020-04-11T15:04:09.247,1.082,-5.122,0.732,12.500
1586642649288,2020-04-11T15:04:09.288,1.123,-1.098,0.671,13.232
1586642649328,2020-04-11T15:04:09.328,1.163,0.976,0.732,9.634
1586642649369,2020-04-11T15:04:09.369,1.204,-3.537,1.402,2.927
1586642649408,2020-04-11T15:04:09.408,1.243,-9.939,1.524,-0.793
1586642649448,2020-04-11T15:04:09.448,1.283,-20.305,2.378,-1.098
1586642649489,2020-04-11T15:04:09.489,1.324,-29.085,4.451,-0.427
1586642649529,2020-04-11T15:04:09.529,1.364,-35.366,7.805,1.159
1586642649570,2020-04-11T15:04:09.570,1.405,-47.866,10.732,4.268
1586642649609,2020-04-11T15:04:09.609,1.444,-67.317,14.146,4.085
1586642649649,2020-04-11T15:04:09.649,1.484,-37.073,9.329,0.488
1586642649690,2020-04-11T15:04:09.690,1.525,-14.268,4.512,-3.598
1586642649729,2020-04-11T15:04:09.729,1.564,-12.317,1.768,-4.512
1586642649769,2020-04-11T15:04:09.769,1.604,-5.915,-1.707,-2.256
1586642649810,2020-04-11T15:04:09.810,1.645,-1.524,-3.232,-1.280
1586642649849,2020-04-11T15:04:09.849,1.684,2.561,-3.415,-0.488
1586642649890,2020-04-11T15:04:09.890,1.725,-0.488,-2.195,-1.341
1586642649930,2020-04-11T15:04:09.930,1.765,0.000,-0.427,-2.927
1586642649971,2020-04-11T15:04:09.971,1.806,0.488,1.890,-3.780
1586642650010,2020-04-11T15:04:10.010,1.845,-2.317,2.683,-2.622
1586642650050,2020-04-11T15:04:10.050,1.885,-3.902,2.256,-0.610
1586642650091,2020-04-11T15:04:10.091,1.926,-7.805,2.012,-1.585
1586642650131,2020-04-11T15:04:10.131,1.966,-6.768,0.488,-2.134
1586642650170,2020-04-11T15:04:10.170,2.005,-3.963,-0.793,-0.915
1586642650211,2020-04-11T15:04:10.211,2.046,-3.598,-1.037,0.732
1586642650251,2020-04-11T15:04:10.251,2.086,-5.061,1.463,0.732
1586642650292,2020-04-11T15:04:10.292,2.127,-2.683,3.537,-0.061
1586642650331,2020-04-11T15:04:10.331,2.166,0.183,3.659,-0.427
1586642650371,2020-04-11T15:04:10.371,2.206,-3.415,3.963,-0.671
1586642650412,2020-04-11T15:04:10.412,2.247,-5.122,3.354,-0.793
1586642650451,2020-04-11T15:04:10.451,2.286,-5.915,1.768,-0.610
1586642650492,2020-04-11T15:04:10.492,2.327,-7.317,1.098,-0.671
1586642650532,2020-04-11T15:04:10.532,2.367,-5.610,1.037,-0.610
1586642650572,2020-04-11T15:04:10.572,2.407,-6.098,1.585,-0.244
1586642650613,2020-04-11T15:04:10.613,2.448,-4.878,1.280,-0.732
1586642650652,2020-04-11T15:04:10.652,2.487,-1.220,0.183,-0.061
1586642650693,2020-04-11T15:04:10.693,2.528,-4.329,1.037,1.159
1586642650733,2020-04-11T15:04:10.733,2.568,-6.159,2.195,2.012
1586642650772,2020-04-11T15:04:10.772,2.607,-2.439,2.256,1.829
1586642650815,2020-04-11T15:04:10.815,2.650,0.061,1.098,2.073
1586642650853,2020-04-11T15:04:10.853,2.688,-3.598,1.159,3.232
1586642650894,2020-04-11T15:04:10.894,2.729,-2.500,2.256,3.354
1586642650933,2020-04-11T15:04:10.933,2.768,0.061,3.049,3.659
1586642650973,2020-04-11T15:04:10.973,2.808,-1.768,2.988,4.695
1586642651014,2020-04-11T15:04:11.014,2.849,0.915,2.805,4.573
1586642651053,2020-04-11T15:04:11.053,2.888,0.366,2.439,4.756
1586642651094,2020-04-11T15:04:11.094,2.929,0.915,0.671,4.329
1586642651134,2020-04-11T15:04:11.134,2.969,3.354,-1.890,2.927
1586642651174,2020-04-11T15:04:11.174,3.009,4.329,-3.476,2.439
1586642651215,2020-04-11T15:04:11.215,3.050,3.902,-3.354,3.659
1586642651254,2020-04-11T15:04:11.254,3.089,2.195,-2.439,4.756
1586642651294,2020-04-11T15:04:11.294,3.129,3.902,-2.866,4.756
1586642651335,2020-04-11T15:04:11.335,3.170,0.732,-3.171,3.598
1586642651374,2020-04-11T15:04:11.374,3.209,0.366,-2.744,1.951
1586642651415,2020-04-11T15:04:11.415,3.250,-0.183,-2.744,0.915
1586642651455,2020-04-11T15:04:11.455,3.290,-0.854,-2.439,0.061
1586642651494,2020-04-11T15:04:11.494,3.329,1.463,-2.195,-0.610
1586642651535,2020-04-11T15:04:11.535,3.370,1.280,-0.976,-0.488
1586642651575,2020-04-11T15:04:11.575,3.410,-0.915,0.244,0.793
1586642651616,2020-04-11T15:04:11.616,3.451,1.037,0.793,1.159
1586642651655,2020-04-11T15:04:11.655,3.490,0.366,0.793,0.915
1586642651695,2020-04-11T15:04:11.695,3.530,1.890,0.976,1.463
1586642651736,2020-04-11T15:04:11.736,3.571,1.463,2.378,3.354
1586642651776,2020-04-11T15:04:11.776,3.611,-1.707,3.780,5.183
1586642651817,2020-04-11T15:04:11.817,3.652,-1.159,4.207,6.098
1586642651856,2020-04-11T15:04:11.856,3.691,-1.159,3.720,6.707
1586642651896,2020-04-11T15:04:11.896,3.731,-0.305,2.866,7.195
1586642651937,2020-04-11T15:04:11.937,3.772,1.159,2.683,7.073
1586642651976,2020-04-11T15:04:11.976,3.811,1.646,2.439,5.854
1586642652017,2020-04-11T15:04:12.017,3.852,2.439,1.098,3.963
1586642652057,2020-04-11T15:04:12.057,3.892,5.488,-0.549,1.159
1586642652096,2020-04-11T15:04:12.096,3.931,5.549,-3.049,-1.402
1586642652137,2020-04-11T15:04:12.137,3.972,-4.817,-3.354,-6.280
1586642652177,2020-04-11T15:04:12.177,4.012,-3.537,-2.683,-10.183
1586642652218,2020-04-11T15:04:12.218,4.053,6.402,-1.159,-7.866
1586642652258,2020-04-11T15:04:12.258,4.093,6.402,0.854,0.244
1586642652297,2020-04-11T15:04:12.297,4.132,3.720,1.098,6.768
