epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573337219036,2019-11-09T14:06:59.036,0.000,-0.244,0.061,0.732
1573337219076,2019-11-09T14:06:59.076,0.040,-0.305,0.244,0.610
1573337219117,2019-11-09T14:06:59.117,0.081,-0.244,0.183,0.793
1573337219156,2019-11-09T14:06:59.156,0.120,-0.183,0.061,0.793
1573337219198,2019-11-09T14:06:59.198,0.162,-0.183,0.122,0.793
1573337219237,2019-11-09T14:06:59.237,0.201,-0.244,0.122,0.793
1573337219277,2019-11-09T14:06:59.277,0.241,-0.183,0.122,0.793
1573337219318,2019-11-09T14:06:59.318,0.282,-0.183,0.122,0.854
1573337219357,2019-11-09T14:06:59.357,0.321,-0.183,0.122,0.854
1573337219397,2019-11-09T14:06:59.397,0.361,-0.183,0.122,0.793
1573337219438,2019-11-09T14:06:59.438,0.402,-0.244,0.122,0.793
1573337219477,2019-11-09T14:06:59.477,0.441,-0.305,0.122,0.793
1573337219518,2019-11-09T14:06:59.518,0.482,-0.244,0.061,0.793
1573337219558,2019-11-09T14:06:59.558,0.522,-0.183,0.122,0.793
1573337219597,2019-11-09T14:06:59.597,0.561,-0.183,0.061,0.854
1573337219638,2019-11-09T14:06:59.638,0.602,-0.244,0.122,0.854
1573337219678,2019-11-09T14:06:59.678,0.642,-0.305,0.122,0.793
1573337219719,2019-11-09T14:06:59.719,0.683,-0.244,0.122,0.793
1573337219759,2019-11-09T14:06:59.759,0.723,-0.244,0.122,0.793
1573337219798,2019-11-09T14:06:59.798,0.762,-0.244,0.061,0.793
1573337219839,2019-11-09T14:06:59.839,0.803,-0.244,0.061,0.793
1573337219879,2019-11-09T14:06:59.879,0.843,-0.183,0.122,0.854
1573337219920,2019-11-09T14:06:59.920,0.884,-0.244,0.061,0.793
1573337219959,2019-11-09T14:06:59.959,0.923,-0.244,0.061,0.854
1573337219999,2019-11-09T14:06:59.999,0.963,-0.244,0.061,0.854
1573337220040,2019-11-09T14:07:00.040,1.004,-0.305,0.122,0.732
1573337220079,2019-11-09T14:07:00.079,1.043,-0.305,0.061,0.732
1573337220119,2019-11-09T14:07:00.119,1.083,-0.244,0.122,0.854
1573337220160,2019-11-09T14:07:00.160,1.124,-0.122,0.122,0.915
