epoch (ms),time (-07:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1586643279402,2020-04-11T15:14:39.402,0.000,0.331,0.505,0.827
1586643279443,2020-04-11T15:14:39.443,0.041,0.332,0.502,0.832
1586643279482,2020-04-11T15:14:39.482,0.080,0.325,0.511,0.833
1586643279523,2020-04-11T15:14:39.523,0.121,0.329,0.509,0.838
1586643279563,2020-04-11T15:14:39.563,0.161,0.332,0.506,0.844
1586643279602,2020-04-11T15:14:39.602,0.200,0.327,0.512,0.845
1586643279643,2020-04-11T15:14:39.643,0.241,0.329,0.508,0.830
1586643279683,2020-04-11T15:14:39.683,0.281,0.332,0.505,0.830
1586643279724,2020-04-11T15:14:39.724,0.322,0.331,0.505,0.829
1586643279763,2020-04-11T15:14:39.763,0.361,0.338,0.501,0.833
1586643279803,2020-04-11T15:14:39.803,0.401,0.338,0.511,0.835
1586643279844,2020-04-11T15:14:39.844,0.442,0.333,0.503,0.838
1586643279884,2020-04-11T15:14:39.884,0.482,0.332,0.502,0.838
1586643279925,2020-04-11T15:14:39.925,0.523,0.336,0.503,0.841
1586643279964,2020-04-11T15:14:39.964,0.562,0.336,0.500,0.838
1586643280004,2020-04-11T15:14:40.004,0.602,0.340,0.502,0.833
1586643280045,2020-04-11T15:14:40.045,0.643,0.336,0.500,0.832
1586643280084,2020-04-11T15:14:40.084,0.682,0.336,0.500,0.833
1586643280125,2020-04-11T15:14:40.125,0.723,0.334,0.499,0.833
1586643280165,2020-04-11T15:14:40.165,0.763,0.333,0.500,0.840
1586643280204,2020-04-11T15:14:40.204,0.802,0.333,0.503,0.837
1586643280245,2020-04-11T15:14:40.245,0.843,0.335,0.503,0.840
1586643280285,2020-04-11T15:14:40.285,0.883,0.333,0.504,0.839
1586643280326,2020-04-11T15:14:40.326,0.924,0.335,0.501,0.835
1586643280365,2020-04-11T15:14:40.365,0.963,0.333,0.500,0.829
1586643280405,2020-04-11T15:14:40.405,1.003,0.337,0.501,0.833
1586643280446,2020-04-11T15:14:40.446,1.044,0.337,0.505,0.837
1586643280486,2020-04-11T15:14:40.486,1.084,0.337,0.506,0.842
1586643280527,2020-04-11T15:14:40.527,1.125,0.336,0.499,0.840
1586643280566,2020-04-11T15:14:40.566,1.164,0.333,0.501,0.840
1586643280606,2020-04-11T15:14:40.606,1.204,0.333,0.507,0.841
1586643280647,2020-04-11T15:14:40.647,1.245,0.332,0.504,0.842
1586643280686,2020-04-11T15:14:40.686,1.284,0.329,0.501,0.841
1586643280727,2020-04-11T15:14:40.727,1.325,0.329,0.504,0.841
1586643280767,2020-04-11T15:14:40.767,1.365,0.325,0.502,0.842
1586643280806,2020-04-11T15:14:40.806,1.404,0.327,0.500,0.845
1586643280847,2020-04-11T15:14:40.847,1.445,0.329,0.502,0.843
1586643280888,2020-04-11T15:14:40.888,1.486,0.335,0.505,0.836
1586643280928,2020-04-11T15:14:40.928,1.526,0.325,0.499,0.832
1586643280967,2020-04-11T15:14:40.967,1.565,0.328,0.496,0.837
1586643281007,2020-04-11T15:14:41.007,1.605,0.335,0.493,0.838
1586643281048,2020-04-11T15:14:41.048,1.646,0.334,0.491,0.841
1586643281088,2020-04-11T15:14:41.088,1.686,0.348,0.496,0.842
1586643281127,2020-04-11T15:14:41.127,1.725,0.349,0.483,0.856
1586643281168,2020-04-11T15:14:41.168,1.766,0.333,0.471,0.861
1586643281208,2020-04-11T15:14:41.208,1.806,0.336,0.490,0.854
1586643281249,2020-04-11T15:14:41.249,1.847,0.332,0.491,0.850
1586643281288,2020-04-11T15:14:41.288,1.886,0.332,0.480,0.846
1586643281328,2020-04-11T15:14:41.328,1.926,0.333,0.478,0.841
1586643281369,2020-04-11T15:14:41.369,1.967,0.331,0.490,0.860
1586643281408,2020-04-11T15:14:41.408,2.006,0.334,0.480,0.855
1586643281449,2020-04-11T15:14:41.449,2.047,0.325,0.452,0.857
1586643281489,2020-04-11T15:14:41.489,2.087,0.327,0.468,0.869
1586643281529,2020-04-11T15:14:41.529,2.127,0.324,0.483,0.880
1586643281570,2020-04-11T15:14:41.570,2.168,0.316,0.447,0.880
1586643281609,2020-04-11T15:14:41.609,2.207,0.324,0.436,0.881
1586643281650,2020-04-11T15:14:41.650,2.248,0.320,0.439,0.898
1586643281690,2020-04-11T15:14:41.690,2.288,0.304,0.410,0.888
1586643281729,2020-04-11T15:14:41.729,2.327,0.306,0.432,0.887
1586643281770,2020-04-11T15:14:41.770,2.368,0.305,0.422,0.891
1586643281810,2020-04-11T15:14:41.810,2.408,0.306,0.370,0.896
1586643281851,2020-04-11T15:14:41.851,2.449,0.309,0.420,0.902
1586643281890,2020-04-11T15:14:41.890,2.488,0.302,0.403,0.906
1586643281930,2020-04-11T15:14:41.930,2.528,0.299,0.381,0.917
1586643281971,2020-04-11T15:14:41.971,2.569,0.294,0.404,0.899
1586643282010,2020-04-11T15:14:42.010,2.608,0.291,0.391,0.899
1586643282051,2020-04-11T15:14:42.051,2.649,0.292,0.400,0.904
1586643282091,2020-04-11T15:14:42.091,2.689,0.305,0.405,0.881
1586643282131,2020-04-11T15:14:42.131,2.729,0.331,0.432,0.921
1586643282172,2020-04-11T15:14:42.172,2.770,0.328,0.437,0.899
1586643282211,2020-04-11T15:14:42.211,2.809,0.319,0.417,0.897
1586643282252,2020-04-11T15:14:42.252,2.850,0.313,0.435,0.913
1586643282292,2020-04-11T15:14:42.292,2.890,0.306,0.477,0.899
1586643282331,2020-04-11T15:14:42.331,2.929,0.330,0.466,0.879
1586643282372,2020-04-11T15:14:42.372,2.970,0.332,0.413,0.886
1586643282412,2020-04-11T15:14:42.412,3.010,0.329,0.410,0.886
1586643282453,2020-04-11T15:14:42.453,3.051,0.331,0.438,0.878
1586643282492,2020-04-11T15:14:42.492,3.090,0.322,0.437,0.882
1586643282532,2020-04-11T15:14:42.532,3.130,0.326,0.435,0.889
1586643282573,2020-04-11T15:14:42.573,3.171,0.333,0.433,0.907
1586643282613,2020-04-11T15:14:42.613,3.211,0.327,0.450,0.892
1586643282654,2020-04-11T15:14:42.654,3.252,0.307,0.450,0.877
1586643282693,2020-04-11T15:14:42.693,3.291,0.296,0.439,0.878
1586643282733,2020-04-11T15:14:42.733,3.331,0.293,0.429,0.875
1586643282774,2020-04-11T15:14:42.774,3.372,0.301,0.435,0.893
1586643282813,2020-04-11T15:14:42.813,3.411,0.312,0.437,0.893
1586643282854,2020-04-11T15:14:42.854,3.452,0.303,0.434,0.886
1586643282894,2020-04-11T15:14:42.894,3.492,0.317,0.438,0.892
1586643282933,2020-04-11T15:14:42.933,3.531,0.316,0.442,0.903
1586643282974,2020-04-11T15:14:42.974,3.572,0.306,0.440,0.881
1586643283014,2020-04-11T15:14:43.014,3.612,0.307,0.437,0.882
1586643283055,2020-04-11T15:14:43.055,3.653,0.307,0.439,0.886
1586643283094,2020-04-11T15:14:43.094,3.692,0.296,0.427,0.887
1586643283134,2020-04-11T15:14:43.134,3.732,0.297,0.444,0.902
1586643283175,2020-04-11T15:14:43.175,3.773,0.310,0.441,0.903
1586643283215,2020-04-11T15:14:43.215,3.813,0.311,0.422,0.895
1586643283256,2020-04-11T15:14:43.256,3.854,0.308,0.418,0.901
1586643283295,2020-04-11T15:14:43.295,3.893,0.309,0.424,0.895
1586643283335,2020-04-11T15:14:43.335,3.933,0.308,0.416,0.896
1586643283376,2020-04-11T15:14:43.376,3.974,0.304,0.419,0.892
1586643283415,2020-04-11T15:14:43.415,4.013,0.300,0.426,0.896
1586643283455,2020-04-11T15:14:43.455,4.053,0.311,0.430,0.900
1586643283496,2020-04-11T15:14:43.496,4.094,0.310,0.420,0.902
1586643283535,2020-04-11T15:14:43.535,4.133,0.305,0.426,0.902
1586643283576,2020-04-11T15:14:43.576,4.174,0.310,0.421,0.899
1586643283616,2020-04-11T15:14:43.616,4.214,0.303,0.419,0.893
1586643283655,2020-04-11T15:14:43.655,4.253,0.307,0.426,0.896
1586643283696,2020-04-11T15:14:43.696,4.294,0.312,0.425,0.903
1586643283736,2020-04-11T15:14:43.736,4.334,0.305,0.421,0.891
1586643283777,2020-04-11T15:14:43.777,4.375,0.290,0.430,0.889
1586643283817,2020-04-11T15:14:43.817,4.415,0.298,0.429,0.896
1586643283856,2020-04-11T15:14:43.856,4.454,0.301,0.426,0.900
1586643283897,2020-04-11T15:14:43.897,4.495,0.299,0.444,0.901
1586643283937,2020-04-11T15:14:43.937,4.535,0.306,0.434,0.900
1586643283978,2020-04-11T15:14:43.978,4.576,0.303,0.417,0.895
1586643284017,2020-04-11T15:14:44.017,4.615,0.306,0.438,0.897
1586643284057,2020-04-11T15:14:44.057,4.655,0.312,0.445,0.899
1586643284098,2020-04-11T15:14:44.098,4.696,0.306,0.436,0.900
1586643284137,2020-04-11T15:14:44.137,4.735,0.303,0.418,0.892
1586643284178,2020-04-11T15:14:44.178,4.776,0.310,0.433,0.894
1586643284218,2020-04-11T15:14:44.218,4.816,0.309,0.426,0.896
1586643284258,2020-04-11T15:14:44.258,4.856,0.320,0.418,0.900
1586643284299,2020-04-11T15:14:44.299,4.897,0.329,0.421,0.898
1586643284338,2020-04-11T15:14:44.338,4.936,0.334,0.417,0.895
1586643284379,2020-04-11T15:14:44.379,4.977,0.334,0.402,0.892
1586643284419,2020-04-11T15:14:44.419,5.017,0.327,0.407,0.888
1586643284458,2020-04-11T15:14:44.458,5.056,0.314,0.419,0.892
1586643284499,2020-04-11T15:14:44.499,5.097,0.322,0.423,0.902
1586643284539,2020-04-11T15:14:44.539,5.137,0.332,0.406,0.904
1586643284580,2020-04-11T15:14:44.580,5.178,0.327,0.408,0.904
1586643284619,2020-04-11T15:14:44.619,5.217,0.309,0.405,0.898
1586643284659,2020-04-11T15:14:44.659,5.257,0.301,0.409,0.895
1586643284700,2020-04-11T15:14:44.700,5.298,0.303,0.416,0.901
1586643284739,2020-04-11T15:14:44.739,5.337,0.312,0.423,0.908
1586643284780,2020-04-11T15:14:44.780,5.378,0.313,0.401,0.901
1586643284820,2020-04-11T15:14:44.820,5.418,0.301,0.402,0.896
1586643284860,2020-04-11T15:14:44.860,5.458,0.284,0.425,0.897
1586643284901,2020-04-11T15:14:44.901,5.499,0.290,0.431,0.895
1586643284940,2020-04-11T15:14:44.940,5.538,0.297,0.421,0.902
1586643284981,2020-04-11T15:14:44.981,5.579,0.313,0.418,0.908
1586643285021,2020-04-11T15:14:45.021,5.619,0.323,0.410,0.902
