epoch (ms),time (-07:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1586643279322,2020-04-11T15:14:39.322,0.000,0.427,1.280,1.707
1586643279362,2020-04-11T15:14:39.362,0.040,0.549,1.098,1.646
1586643279403,2020-04-11T15:14:39.403,0.081,0.244,0.671,1.220
1586643279443,2020-04-11T15:14:39.443,0.121,0.305,0.244,1.037
1586643279482,2020-04-11T15:14:39.482,0.160,1.159,-0.732,1.159
1586643279523,2020-04-11T15:14:39.523,0.201,-0.488,-1.341,1.220
1586643279563,2020-04-11T15:14:39.563,0.241,-0.183,-0.854,1.402
1586643279602,2020-04-11T15:14:39.602,0.280,-0.061,0.000,0.793
1586643279643,2020-04-11T15:14:39.643,0.321,-1.890,0.244,0.732
1586643279683,2020-04-11T15:14:39.683,0.361,-2.134,-0.488,1.220
1586643279724,2020-04-11T15:14:39.724,0.402,-2.317,-1.707,1.220
1586643279763,2020-04-11T15:14:39.763,0.441,-1.890,-2.500,0.732
1586643279803,2020-04-11T15:14:39.803,0.481,-0.061,-2.317,0.183
1586643279844,2020-04-11T15:14:39.844,0.522,-0.122,-1.463,-0.244
1586643279884,2020-04-11T15:14:39.884,0.562,-0.671,-1.280,-0.671
1586643279925,2020-04-11T15:14:39.925,0.603,-1.341,-1.098,-0.122
1586643279964,2020-04-11T15:14:39.964,0.642,-2.134,-0.122,-0.305
1586643280004,2020-04-11T15:14:40.004,0.682,-1.463,0.488,-0.427
1586643280045,2020-04-11T15:14:40.045,0.723,-0.671,0.732,0.000
1586643280084,2020-04-11T15:14:40.084,0.762,-0.610,0.305,0.244
1586643280125,2020-04-11T15:14:40.125,0.803,-0.610,-0.122,0.427
1586643280165,2020-04-11T15:14:40.165,0.843,0.000,-0.427,0.427
1586643280204,2020-04-11T15:14:40.204,0.882,0.061,-0.366,0.427
1586643280245,2020-04-11T15:14:40.245,0.923,-0.061,0.610,0.732
1586643280285,2020-04-11T15:14:40.285,0.963,-0.122,1.037,0.610
1586643280326,2020-04-11T15:14:40.326,1.004,-0.366,0.427,0.366
1586643280365,2020-04-11T15:14:40.365,1.043,-0.244,-0.061,0.488
1586643280406,2020-04-11T15:14:40.406,1.084,0.732,0.061,1.220
1586643280446,2020-04-11T15:14:40.446,1.124,1.341,0.183,1.829
1586643280486,2020-04-11T15:14:40.486,1.164,0.488,-0.061,1.646
