epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573338789695,2019-11-09T14:33:09.695,0.000,-0.002,-0.699,0.728
1573338789735,2019-11-09T14:33:09.735,0.040,-0.002,-0.705,0.734
1573338789776,2019-11-09T14:33:09.776,0.081,-0.002,-0.704,0.732
1573338789816,2019-11-09T14:33:09.816,0.121,-0.002,-0.704,0.733
1573338789857,2019-11-09T14:33:09.857,0.162,0.012,-0.704,0.743
1573338789896,2019-11-09T14:33:09.896,0.201,0.040,-0.723,0.540
1573338789936,2019-11-09T14:33:09.936,0.241,-0.280,-0.651,0.998
1573338789977,2019-11-09T14:33:09.977,0.282,0.261,-0.688,0.694
1573338790016,2019-11-09T14:33:10.016,0.321,0.133,-0.698,0.710
1573338790057,2019-11-09T14:33:10.057,0.362,-0.069,-0.688,0.757
1573338790097,2019-11-09T14:33:10.097,0.402,-0.128,-0.692,0.722
1573338790136,2019-11-09T14:33:10.136,0.441,0.140,-0.671,0.781
1573338790177,2019-11-09T14:33:10.177,0.482,0.131,-0.661,0.815
1573338790217,2019-11-09T14:33:10.217,0.522,-0.080,-0.680,0.766
1573338790256,2019-11-09T14:33:10.256,0.561,-0.014,-0.683,0.746
1573338790298,2019-11-09T14:33:10.298,0.603,0.101,-0.681,0.735
1573338790337,2019-11-09T14:33:10.337,0.642,0.025,-0.686,0.733
1573338790378,2019-11-09T14:33:10.378,0.683,-0.042,-0.686,0.745
1573338790418,2019-11-09T14:33:10.418,0.723,0.125,-0.661,0.848
1573338790457,2019-11-09T14:33:10.457,0.762,-0.025,-0.687,0.705
1573338790498,2019-11-09T14:33:10.498,0.803,-0.047,-0.688,0.776
1573338790538,2019-11-09T14:33:10.538,0.843,0.031,-0.691,0.725
1573338790579,2019-11-09T14:33:10.579,0.884,0.078,-0.690,0.720
1573338790618,2019-11-09T14:33:10.618,0.923,-0.005,-0.686,0.737
1573338790658,2019-11-09T14:33:10.658,0.963,-0.009,-0.670,0.802
1573338790699,2019-11-09T14:33:10.699,1.004,0.060,-0.665,0.806
1573338790738,2019-11-09T14:33:10.738,1.043,0.040,-0.672,0.783
1573338790779,2019-11-09T14:33:10.779,1.084,-0.010,-0.686,0.738
1573338790819,2019-11-09T14:33:10.819,1.124,0.012,-0.688,0.723
1573338790859,2019-11-09T14:33:10.859,1.164,0.035,-0.685,0.738
1573338790900,2019-11-09T14:33:10.900,1.205,0.013,-0.679,0.762
1573338790939,2019-11-09T14:33:10.939,1.244,0.010,-0.673,0.786
1573338790980,2019-11-09T14:33:10.980,1.285,0.038,-0.672,0.784
1573338791020,2019-11-09T14:33:11.020,1.325,0.025,-0.677,0.761
1573338791059,2019-11-09T14:33:11.059,1.364,0.002,-0.685,0.741
1573338791100,2019-11-09T14:33:11.100,1.405,0.018,-0.684,0.738
1573338791140,2019-11-09T14:33:11.140,1.445,0.027,-0.680,0.753
1573338791181,2019-11-09T14:33:11.181,1.486,0.016,-0.676,0.769
1573338791220,2019-11-09T14:33:11.220,1.525,0.020,-0.675,0.774
1573338791260,2019-11-09T14:33:11.260,1.565,0.028,-0.676,0.767
1573338791301,2019-11-09T14:33:11.301,1.606,0.016,-0.680,0.752
1573338791340,2019-11-09T14:33:11.340,1.645,0.011,-0.683,0.745
1573338791381,2019-11-09T14:33:11.381,1.686,0.021,-0.681,0.750
1573338791421,2019-11-09T14:33:11.421,1.726,0.023,-0.678,0.763
1573338791461,2019-11-09T14:33:11.461,1.766,0.018,-0.675,0.769
1573338791502,2019-11-09T14:33:11.502,1.807,0.022,-0.678,0.767
1573338791541,2019-11-09T14:33:11.541,1.846,0.021,-0.679,0.756
1573338791582,2019-11-09T14:33:11.582,1.887,0.016,-0.681,0.751
1573338791622,2019-11-09T14:33:11.622,1.927,0.016,-0.680,0.752
1573338791661,2019-11-09T14:33:11.661,1.966,0.021,-0.679,0.760
1573338791702,2019-11-09T14:33:11.702,2.007,0.020,-0.678,0.765
1573338791742,2019-11-09T14:33:11.742,2.047,0.020,-0.677,0.762
1573338791781,2019-11-09T14:33:11.781,2.086,0.021,-0.679,0.758
1573338791822,2019-11-09T14:33:11.822,2.127,0.019,-0.680,0.755
1573338791862,2019-11-09T14:33:11.862,2.167,0.017,-0.681,0.755
1573338791903,2019-11-09T14:33:11.903,2.208,0.020,-0.679,0.758
1573338791943,2019-11-09T14:33:11.943,2.248,0.021,-0.677,0.762
1573338791982,2019-11-09T14:33:11.982,2.287,0.020,-0.678,0.760
1573338792023,2019-11-09T14:33:12.023,2.328,0.019,-0.680,0.757
1573338792064,2019-11-09T14:33:12.064,2.369,0.019,-0.681,0.756
1573338792104,2019-11-09T14:33:12.104,2.409,0.019,-0.680,0.755
1573338792143,2019-11-09T14:33:12.143,2.448,0.020,-0.678,0.759
1573338792184,2019-11-09T14:33:12.184,2.489,0.020,-0.678,0.759
1573338792224,2019-11-09T14:33:12.224,2.529,0.018,-0.678,0.762
1573338792263,2019-11-09T14:33:12.263,2.568,0.020,-0.678,0.758
1573338792306,2019-11-09T14:33:12.306,2.611,0.020,-0.680,0.757
1573338792344,2019-11-09T14:33:12.344,2.649,0.018,-0.679,0.756
1573338792383,2019-11-09T14:33:12.383,2.688,0.019,-0.679,0.759
1573338792424,2019-11-09T14:33:12.424,2.729,0.020,-0.679,0.761
1573338792464,2019-11-09T14:33:12.464,2.769,0.019,-0.678,0.761
1573338792505,2019-11-09T14:33:12.505,2.810,0.018,-0.679,0.759
1573338792545,2019-11-09T14:33:12.545,2.850,0.020,-0.679,0.758
1573338792584,2019-11-09T14:33:12.584,2.889,0.020,-0.679,0.757
1573338792625,2019-11-09T14:33:12.625,2.930,0.019,-0.679,0.758
1573338792665,2019-11-09T14:33:12.665,2.970,0.020,-0.678,0.760
1573338792704,2019-11-09T14:33:12.704,3.009,0.021,-0.678,0.759
1573338792745,2019-11-09T14:33:12.745,3.050,0.020,-0.678,0.760
1573338792785,2019-11-09T14:33:12.785,3.090,0.019,-0.679,0.758
1573338792826,2019-11-09T14:33:12.826,3.131,0.019,-0.680,0.757
1573338792865,2019-11-09T14:33:12.865,3.170,0.019,-0.680,0.757
1573338792905,2019-11-09T14:33:12.905,3.210,0.019,-0.679,0.759
1573338792946,2019-11-09T14:33:12.946,3.251,0.020,-0.678,0.758
1573338792986,2019-11-09T14:33:12.986,3.291,0.021,-0.679,0.758
1573338793027,2019-11-09T14:33:13.027,3.332,0.021,-0.678,0.759
1573338793066,2019-11-09T14:33:13.066,3.371,0.020,-0.678,0.759
1573338793106,2019-11-09T14:33:13.106,3.411,0.019,-0.679,0.759
1573338793147,2019-11-09T14:33:13.147,3.452,0.019,-0.678,0.758
1573338793186,2019-11-09T14:33:13.186,3.491,0.020,-0.680,0.761
1573338793227,2019-11-09T14:33:13.227,3.532,0.019,-0.678,0.760
1573338793267,2019-11-09T14:33:13.267,3.572,0.018,-0.681,0.761
1573338793306,2019-11-09T14:33:13.306,3.611,0.018,-0.679,0.757
1573338793347,2019-11-09T14:33:13.347,3.652,0.019,-0.679,0.759
1573338793387,2019-11-09T14:33:13.387,3.692,0.020,-0.679,0.758
1573338793428,2019-11-09T14:33:13.428,3.733,0.020,-0.679,0.758
1573338793467,2019-11-09T14:33:13.467,3.772,0.020,-0.679,0.759
