epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573339432716,2019-11-09T14:43:52.716,0.000,0.122,-0.183,0.915
1573339432757,2019-11-09T14:43:52.757,0.041,0.183,0.000,1.159
1573339432797,2019-11-09T14:43:52.797,0.081,-0.244,0.122,0.793
1573339432836,2019-11-09T14:43:52.836,0.120,-0.244,0.122,0.793
1573339432877,2019-11-09T14:43:52.877,0.161,-0.183,0.122,0.854
1573339432917,2019-11-09T14:43:52.917,0.201,-0.183,0.122,0.854
1573339432958,2019-11-09T14:43:52.958,0.242,-0.183,0.122,0.793
1573339432997,2019-11-09T14:43:52.997,0.281,-0.244,0.122,0.793
1573339433037,2019-11-09T14:43:53.037,0.321,-0.244,0.122,0.793
1573339433078,2019-11-09T14:43:53.078,0.362,-0.122,0.061,0.793
1573339433117,2019-11-09T14:43:53.117,0.401,-0.183,0.122,0.854
1573339433158,2019-11-09T14:43:53.158,0.442,-0.244,0.183,0.793
1573339433198,2019-11-09T14:43:53.198,0.482,-0.183,0.122,0.793
1573339433237,2019-11-09T14:43:53.237,0.521,-0.183,0.122,0.793
1573339433279,2019-11-09T14:43:53.279,0.563,-0.183,0.122,0.793
1573339433318,2019-11-09T14:43:53.318,0.602,-0.183,0.061,0.793
1573339433359,2019-11-09T14:43:53.359,0.643,-0.183,0.122,0.793
1573339433399,2019-11-09T14:43:53.399,0.683,-0.183,0.122,0.854
1573339433438,2019-11-09T14:43:53.438,0.722,-0.183,0.183,0.793
1573339433479,2019-11-09T14:43:53.479,0.763,-0.183,0.122,0.793
1573339433519,2019-11-09T14:43:53.519,0.803,-0.183,0.122,0.793
1573339433560,2019-11-09T14:43:53.560,0.844,-0.183,0.122,0.793
1573339433599,2019-11-09T14:43:53.599,0.883,-0.183,0.183,0.793
1573339433639,2019-11-09T14:43:53.639,0.923,-0.183,0.122,0.793
1573339433680,2019-11-09T14:43:53.680,0.964,-0.244,0.122,0.793
1573339433719,2019-11-09T14:43:53.719,1.003,-0.244,0.061,0.793
1573339433760,2019-11-09T14:43:53.760,1.044,-0.244,0.122,0.793
1573339433800,2019-11-09T14:43:53.800,1.084,-0.183,0.122,0.793
1573339433840,2019-11-09T14:43:53.840,1.124,-0.183,0.122,0.793
1573339433881,2019-11-09T14:43:53.881,1.165,-0.183,0.122,0.854
1573339433920,2019-11-09T14:43:53.920,1.204,-0.183,0.122,0.793
1573339433960,2019-11-09T14:43:53.960,1.244,-0.183,0.122,0.793
1573339434001,2019-11-09T14:43:54.001,1.285,-0.183,0.122,0.793
1573339434040,2019-11-09T14:43:54.040,1.324,-0.183,0.122,0.793
1573339434081,2019-11-09T14:43:54.081,1.365,-0.183,0.122,0.793
1573339434121,2019-11-09T14:43:54.121,1.405,-0.244,0.122,0.793
1573339434160,2019-11-09T14:43:54.160,1.444,-0.183,0.122,0.793
1573339434201,2019-11-09T14:43:54.201,1.485,-0.183,0.122,0.793
1573339434241,2019-11-09T14:43:54.241,1.525,-0.122,0.122,0.793
1573339434282,2019-11-09T14:43:54.282,1.566,-0.183,0.122,0.793
1573339434321,2019-11-09T14:43:54.321,1.605,-0.183,0.061,0.793
1573339434361,2019-11-09T14:43:54.361,1.645,-0.183,0.122,0.793
