epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573013964211,2019-11-05T20:19:24.211,0.000,-0.115,0.049,-1.160
1573013964250,2019-11-05T20:19:24.250,0.039,0.121,-0.173,-0.857
1573013964291,2019-11-05T20:19:24.291,0.080,0.009,-0.232,-0.876
1573013964331,2019-11-05T20:19:24.331,0.120,0.045,-0.177,-0.929
1573013964370,2019-11-05T20:19:24.370,0.159,0.059,-0.034,-0.999
1573013964410,2019-11-05T20:19:24.410,0.199,0.032,0.131,-1.305
1573013964449,2019-11-05T20:19:24.449,0.238,-0.085,0.350,-0.942
1573013964489,2019-11-05T20:19:24.489,0.278,0.242,0.469,-0.923
1573013964530,2019-11-05T20:19:24.530,0.319,0.096,0.359,-0.967
1573013964569,2019-11-05T20:19:24.569,0.358,0.079,0.325,-1.032
1573013964609,2019-11-05T20:19:24.609,0.398,0.042,0.200,-0.979
1573013964649,2019-11-05T20:19:24.649,0.438,0.007,0.030,-1.235
1573013964688,2019-11-05T20:19:24.688,0.477,0.056,-0.077,-0.862
1573013964729,2019-11-05T20:19:24.729,0.518,0.029,-0.069,-0.928
1573013964769,2019-11-05T20:19:24.769,0.558,0.036,0.046,-1.173
1573013964808,2019-11-05T20:19:24.808,0.597,0.033,0.156,-1.059
1573013964848,2019-11-05T20:19:24.848,0.637,0.017,0.328,-0.966
1573013964887,2019-11-05T20:19:24.887,0.676,0.135,0.367,-0.984
1573013964927,2019-11-05T20:19:24.927,0.716,0.085,0.348,-1.000
1573013964968,2019-11-05T20:19:24.968,0.757,0.064,0.236,-0.980
1573013965007,2019-11-05T20:19:25.007,0.796,-0.020,0.132,-1.069
1573013965047,2019-11-05T20:19:25.047,0.836,0.050,0.005,-1.122
1573013965087,2019-11-05T20:19:25.087,0.876,0.037,-0.018,-0.884
1573013965126,2019-11-05T20:19:25.126,0.915,0.033,0.065,-1.162
1573013965167,2019-11-05T20:19:25.167,0.956,0.033,0.159,-1.030
1573013965207,2019-11-05T20:19:25.207,0.996,0.056,0.286,-0.970
1573013965246,2019-11-05T20:19:25.246,1.035,0.080,0.316,-1.017
1573013965286,2019-11-05T20:19:25.286,1.075,0.068,0.277,-1.003
1573013965325,2019-11-05T20:19:25.325,1.114,0.025,0.177,-1.001
1573013965365,2019-11-05T20:19:25.365,1.154,0.032,0.079,-1.077
1573013965404,2019-11-05T20:19:25.404,1.193,0.036,0.026,-1.040
1573013965445,2019-11-05T20:19:25.445,1.234,0.036,0.048,-1.052
1573013965485,2019-11-05T20:19:25.485,1.274,0.033,0.116,-1.059
1573013965525,2019-11-05T20:19:25.525,1.314,0.039,0.211,-1.000
1573013965564,2019-11-05T20:19:25.564,1.353,0.061,0.282,-1.006
1573013965604,2019-11-05T20:19:25.604,1.393,0.060,0.270,-1.013
1573013965643,2019-11-05T20:19:25.643,1.432,0.036,0.193,-1.012
1573013965684,2019-11-05T20:19:25.684,1.473,0.033,0.121,-1.043
1573013965724,2019-11-05T20:19:25.724,1.513,0.035,0.077,-1.052
1573013965763,2019-11-05T20:19:25.763,1.552,0.036,0.064,-1.057
1573013965803,2019-11-05T20:19:25.803,1.592,0.035,0.086,-1.052
1573013965842,2019-11-05T20:19:25.842,1.631,0.032,0.136,-1.037
1573013965882,2019-11-05T20:19:25.882,1.671,0.038,0.203,-1.015
1573013965923,2019-11-05T20:19:25.923,1.712,0.054,0.255,-1.012
1573013965963,2019-11-05T20:19:25.963,1.752,0.052,0.245,-1.018
1573013966002,2019-11-05T20:19:26.002,1.791,0.038,0.189,-1.023
1573013966043,2019-11-05T20:19:26.043,1.832,0.035,0.140,-1.041
1573013966081,2019-11-05T20:19:26.081,1.870,0.035,0.111,-1.047
1573013966121,2019-11-05T20:19:26.121,1.910,0.034,0.105,-1.049
1573013966162,2019-11-05T20:19:26.162,1.951,0.036,0.121,-1.045
1573013966201,2019-11-05T20:19:26.201,1.990,0.035,0.156,-1.036
1573013966241,2019-11-05T20:19:26.241,2.030,0.038,0.202,-1.022
1573013966280,2019-11-05T20:19:26.280,2.069,0.048,0.233,-1.020
1573013966320,2019-11-05T20:19:26.320,2.109,0.045,0.221,-1.022
1573013966360,2019-11-05T20:19:26.360,2.149,0.039,0.186,-1.028
1573013966401,2019-11-05T20:19:26.401,2.190,0.037,0.154,-1.038
1573013966440,2019-11-05T20:19:26.440,2.229,0.035,0.138,-1.041
1573013966480,2019-11-05T20:19:26.480,2.269,0.035,0.137,-1.040
1573013966519,2019-11-05T20:19:26.519,2.308,0.035,0.152,-1.037
1573013966559,2019-11-05T20:19:26.559,2.348,0.037,0.178,-1.029
1573013966600,2019-11-05T20:19:26.600,2.389,0.041,0.206,-1.024
1573013966639,2019-11-05T20:19:26.639,2.428,0.043,0.212,-1.023
