epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573339432797,2019-11-09T14:43:52.797,0.000,-0.023,-0.964,0.213
1573339432836,2019-11-09T14:43:52.836,0.039,-0.022,-0.973,0.217
1573339432877,2019-11-09T14:43:52.877,0.080,-0.023,-0.971,0.215
1573339432917,2019-11-09T14:43:52.917,0.120,-0.022,-0.970,0.214
1573339432958,2019-11-09T14:43:52.958,0.161,-0.021,-0.970,0.214
1573339432997,2019-11-09T14:43:52.997,0.200,-0.024,-0.970,0.216
1573339433037,2019-11-09T14:43:53.037,0.240,-0.022,-0.971,0.217
1573339433078,2019-11-09T14:43:53.078,0.281,-0.022,-0.970,0.216
1573339433117,2019-11-09T14:43:53.117,0.320,-0.021,-0.971,0.214
1573339433158,2019-11-09T14:43:53.158,0.361,-0.022,-0.971,0.215
1573339433198,2019-11-09T14:43:53.198,0.401,-0.022,-0.970,0.217
1573339433237,2019-11-09T14:43:53.237,0.440,-0.023,-0.970,0.217
1573339433279,2019-11-09T14:43:53.279,0.482,-0.021,-0.970,0.216
1573339433318,2019-11-09T14:43:53.318,0.521,-0.023,-0.970,0.216
1573339433359,2019-11-09T14:43:53.359,0.562,-0.023,-0.971,0.216
1573339433399,2019-11-09T14:43:53.399,0.602,-0.022,-0.970,0.216
1573339433438,2019-11-09T14:43:53.438,0.641,-0.022,-0.971,0.217
1573339433479,2019-11-09T14:43:53.479,0.682,-0.022,-0.971,0.217
1573339433519,2019-11-09T14:43:53.519,0.722,-0.023,-0.971,0.217
1573339433558,2019-11-09T14:43:53.558,0.761,-0.021,-0.970,0.216
1573339433599,2019-11-09T14:43:53.599,0.802,-0.021,-0.971,0.217
1573339433639,2019-11-09T14:43:53.639,0.842,-0.023,-0.970,0.217
1573339433680,2019-11-09T14:43:53.680,0.883,-0.022,-0.971,0.215
1573339433719,2019-11-09T14:43:53.719,0.922,-0.022,-0.972,0.218
1573339433759,2019-11-09T14:43:53.759,0.962,-0.023,-0.971,0.218
1573339433800,2019-11-09T14:43:53.800,1.003,-0.022,-0.971,0.215
1573339433840,2019-11-09T14:43:53.840,1.043,-0.023,-0.972,0.217
1573339433881,2019-11-09T14:43:53.881,1.084,-0.022,-0.971,0.216
1573339433920,2019-11-09T14:43:53.920,1.123,-0.023,-0.971,0.215
1573339433960,2019-11-09T14:43:53.960,1.163,-0.023,-0.970,0.216
1573339434001,2019-11-09T14:43:54.001,1.204,-0.022,-0.971,0.216
