epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573339762775,2019-11-09T14:49:22.775,0.000,-0.244,-0.122,0.793
1573339762815,2019-11-09T14:49:22.815,0.040,-0.366,-0.061,1.220
1573339762856,2019-11-09T14:49:22.856,0.081,-0.183,0.183,0.793
1573339762897,2019-11-09T14:49:22.897,0.122,-0.183,0.122,0.793
1573339762937,2019-11-09T14:49:22.937,0.162,-0.183,0.122,0.793
1573339762976,2019-11-09T14:49:22.976,0.201,-0.183,0.122,0.793
1573339763017,2019-11-09T14:49:23.017,0.242,-0.244,0.122,0.793
1573339763057,2019-11-09T14:49:23.057,0.282,-0.244,0.122,0.793
1573339763096,2019-11-09T14:49:23.096,0.321,-0.244,0.061,0.793
1573339763137,2019-11-09T14:49:23.137,0.362,-0.244,0.122,0.793
1573339763177,2019-11-09T14:49:23.177,0.402,-0.244,0.122,0.793
1573339763216,2019-11-09T14:49:23.216,0.441,-0.244,0.122,0.793
1573339763257,2019-11-09T14:49:23.257,0.482,-0.183,0.061,0.793
1573339763297,2019-11-09T14:49:23.297,0.522,-0.244,0.122,0.793
1573339763338,2019-11-09T14:49:23.338,0.563,-0.122,0.122,0.793
1573339763378,2019-11-09T14:49:23.378,0.603,-0.183,0.122,0.793
1573339763417,2019-11-09T14:49:23.417,0.642,-0.244,0.122,0.793
1573339763458,2019-11-09T14:49:23.458,0.683,-0.244,0.061,0.793
1573339763498,2019-11-09T14:49:23.498,0.723,-0.183,0.061,0.793
1573339763539,2019-11-09T14:49:23.539,0.764,-0.183,0.061,0.793
1573339763578,2019-11-09T14:49:23.578,0.803,-0.183,0.122,0.793
1573339763618,2019-11-09T14:49:23.618,0.843,-0.244,0.122,0.793
1573339763659,2019-11-09T14:49:23.659,0.884,-0.183,0.061,0.793
1573339763698,2019-11-09T14:49:23.698,0.923,-0.183,0.122,0.793
1573339763739,2019-11-09T14:49:23.739,0.964,-0.183,0.122,0.793
1573339763779,2019-11-09T14:49:23.779,1.004,-0.244,0.122,0.793
1573339763818,2019-11-09T14:49:23.818,1.043,-0.244,0.061,0.793
1573339763859,2019-11-09T14:49:23.859,1.084,-0.244,0.122,0.793
1573339763899,2019-11-09T14:49:23.899,1.124,-0.244,0.122,0.793
1573339763940,2019-11-09T14:49:23.940,1.165,-0.183,0.122,0.793
1573339763980,2019-11-09T14:49:23.980,1.205,-0.244,0.122,0.793
1573339764019,2019-11-09T14:49:24.019,1.244,-0.244,0.122,0.854
1573339764060,2019-11-09T14:49:24.060,1.285,-0.183,0.061,0.793
1573339764100,2019-11-09T14:49:24.100,1.325,-0.244,0.122,0.793
1573339764139,2019-11-09T14:49:24.139,1.364,-0.183,0.122,0.793
1573339764180,2019-11-09T14:49:24.180,1.405,-0.244,0.122,0.793
1573339764220,2019-11-09T14:49:24.220,1.445,-0.244,0.122,0.793
1573339764261,2019-11-09T14:49:24.261,1.486,-0.183,0.122,0.854
1573339764300,2019-11-09T14:49:24.300,1.525,-0.183,0.122,0.793
1573339764340,2019-11-09T14:49:24.340,1.565,-0.244,0.061,0.732
1573339764381,2019-11-09T14:49:24.381,1.606,-0.183,0.122,0.793
1573339764420,2019-11-09T14:49:24.420,1.645,-0.244,0.122,0.793
1573339764462,2019-11-09T14:49:24.462,1.687,-0.244,0.122,0.793
1573339764501,2019-11-09T14:49:24.501,1.726,-0.183,0.122,0.793
1573339764541,2019-11-09T14:49:24.541,1.766,-0.244,0.122,0.793
1573339764582,2019-11-09T14:49:24.582,1.807,-0.244,0.122,0.793
1573339764621,2019-11-09T14:49:24.621,1.846,-0.244,0.122,0.793
1573339764662,2019-11-09T14:49:24.662,1.887,-0.183,0.122,0.793
1573339764702,2019-11-09T14:49:24.702,1.927,-0.183,0.061,0.854
1573339764741,2019-11-09T14:49:24.741,1.966,-0.244,0.061,0.793
1573339764782,2019-11-09T14:49:24.782,2.007,-0.244,0.122,0.793
1573339764822,2019-11-09T14:49:24.822,2.047,-0.183,0.122,0.793
1573339764863,2019-11-09T14:49:24.863,2.088,-0.244,0.061,0.854
1573339764902,2019-11-09T14:49:24.902,2.127,-0.183,0.061,0.854
1573339764942,2019-11-09T14:49:24.942,2.167,-0.244,0.122,0.793
1573339764983,2019-11-09T14:49:24.983,2.208,-0.183,0.122,0.793
1573339765023,2019-11-09T14:49:25.023,2.248,-0.244,0.122,0.793
1573339765064,2019-11-09T14:49:25.064,2.289,-0.244,0.122,0.793
1573339765103,2019-11-09T14:49:25.103,2.328,-0.244,0.122,0.793
1573339765143,2019-11-09T14:49:25.143,2.368,-0.183,0.122,0.854
1573339765184,2019-11-09T14:49:25.184,2.409,-0.183,0.122,0.793
1573339765223,2019-11-09T14:49:25.223,2.448,-0.183,0.061,0.793
1573339765263,2019-11-09T14:49:25.263,2.488,-0.183,0.122,0.793
1573339765304,2019-11-09T14:49:25.304,2.529,-0.183,0.061,0.793
1573339765343,2019-11-09T14:49:25.343,2.568,-0.244,0.122,0.793
1573339765384,2019-11-09T14:49:25.384,2.609,-0.244,0.122,0.793
1573339765424,2019-11-09T14:49:25.424,2.649,-0.244,0.122,0.793
1573339765463,2019-11-09T14:49:25.463,2.688,-0.244,0.122,0.793
1573339765504,2019-11-09T14:49:25.504,2.729,-0.244,0.122,0.793
1573339765544,2019-11-09T14:49:25.544,2.769,-0.183,0.122,0.793
1573339765585,2019-11-09T14:49:25.585,2.810,-0.183,0.122,0.793
1573339765625,2019-11-09T14:49:25.625,2.850,-0.183,0.122,0.793
1573339765664,2019-11-09T14:49:25.664,2.889,-0.183,0.122,0.793
1573339765705,2019-11-09T14:49:25.705,2.930,-0.244,0.122,0.854
1573339765745,2019-11-09T14:49:25.745,2.970,-0.183,0.061,0.854
1573339765786,2019-11-09T14:49:25.786,3.011,-0.183,0.122,0.793
1573339765825,2019-11-09T14:49:25.825,3.050,-0.183,0.122,0.793
1573339765865,2019-11-09T14:49:25.865,3.090,-0.244,0.183,0.854
1573339765906,2019-11-09T14:49:25.906,3.131,-0.244,0.122,0.793
1573339765945,2019-11-09T14:49:25.945,3.170,-0.244,0.122,0.793
1573339765986,2019-11-09T14:49:25.986,3.211,-0.244,0.122,0.793
1573339766026,2019-11-09T14:49:26.026,3.251,-0.244,0.122,0.793
1573339766066,2019-11-09T14:49:26.066,3.291,-0.183,0.122,0.793
1573339766107,2019-11-09T14:49:26.107,3.332,-0.244,0.122,0.854
1573339766146,2019-11-09T14:49:26.146,3.371,-0.183,0.122,0.793
1573339766187,2019-11-09T14:49:26.187,3.412,-0.183,0.122,0.793
1573339766227,2019-11-09T14:49:26.227,3.452,-0.183,0.122,0.793
1573339766266,2019-11-09T14:49:26.266,3.491,-0.244,0.061,0.793
1573339766307,2019-11-09T14:49:26.307,3.532,-0.183,0.122,0.854
1573339766347,2019-11-09T14:49:26.347,3.572,-0.183,0.122,0.793
1573339766388,2019-11-09T14:49:26.388,3.613,-0.183,0.122,0.793
1573339766427,2019-11-09T14:49:26.427,3.652,-0.244,0.122,0.732
1573339766467,2019-11-09T14:49:26.467,3.692,-0.183,0.122,0.793
1573339766508,2019-11-09T14:49:26.508,3.733,-0.183,0.061,0.793
1573339766547,2019-11-09T14:49:26.547,3.772,-0.244,0.061,0.732
1573339766587,2019-11-09T14:49:26.587,3.812,-0.183,0.122,0.793
1573339766628,2019-11-09T14:49:26.628,3.853,-0.244,0.122,0.854
1573339766668,2019-11-09T14:49:26.668,3.893,-0.183,0.183,0.793
1573339766709,2019-11-09T14:49:26.709,3.934,-0.244,0.122,0.793
1573339766748,2019-11-09T14:49:26.748,3.973,-0.183,0.122,0.793
1573339766788,2019-11-09T14:49:26.788,4.013,-0.183,0.122,0.793
1573339766829,2019-11-09T14:49:26.829,4.054,-0.244,0.122,0.793
1573339766868,2019-11-09T14:49:26.868,4.093,-0.183,0.122,0.732
1573339766909,2019-11-09T14:49:26.909,4.134,-0.244,0.122,0.732
1573339766949,2019-11-09T14:49:26.949,4.174,-0.183,0.122,0.793
1573339766988,2019-11-09T14:49:26.988,4.213,-0.183,0.122,0.793
1573339767029,2019-11-09T14:49:27.029,4.254,-0.244,0.122,0.793
1573339767069,2019-11-09T14:49:27.069,4.294,-0.183,0.122,0.793
1573339767110,2019-11-09T14:49:27.110,4.335,-0.183,0.122,0.793
1573339767149,2019-11-09T14:49:27.149,4.374,-0.244,0.122,0.732
1573339767189,2019-11-09T14:49:27.189,4.414,-0.244,0.122,0.793
1573339767230,2019-11-09T14:49:27.230,4.455,-0.244,0.061,0.854
1573339767270,2019-11-09T14:49:27.270,4.495,-0.244,0.122,0.793
1573339767311,2019-11-09T14:49:27.311,4.536,-0.183,0.122,0.793
1573339767350,2019-11-09T14:49:27.350,4.575,-0.183,0.061,0.793
1573339767390,2019-11-09T14:49:27.390,4.615,-0.183,0.122,0.793
1573339767431,2019-11-09T14:49:27.431,4.656,-0.244,0.122,0.854
1573339767470,2019-11-09T14:49:27.470,4.695,-0.183,0.122,0.854
1573339767511,2019-11-09T14:49:27.511,4.736,-0.244,0.122,0.793
1573339767551,2019-11-09T14:49:27.551,4.776,-0.244,0.122,0.793
1573339767590,2019-11-09T14:49:27.590,4.815,-0.244,0.122,0.854
1573339767631,2019-11-09T14:49:27.631,4.856,-0.244,0.122,0.793
1573339767671,2019-11-09T14:49:27.671,4.896,-0.183,0.122,0.732
1573339767711,2019-11-09T14:49:27.711,4.936,-0.244,0.122,0.732
1573339767752,2019-11-09T14:49:27.752,4.977,-0.244,0.061,0.793
1573339767791,2019-11-09T14:49:27.791,5.016,-0.244,0.122,0.793
1573339767832,2019-11-09T14:49:27.832,5.057,-0.183,0.122,0.732
1573339767872,2019-11-09T14:49:27.872,5.097,-0.244,0.122,0.793
1573339767911,2019-11-09T14:49:27.911,5.136,-0.183,0.122,0.793
1573339767952,2019-11-09T14:49:27.952,5.177,-0.183,0.061,0.793
1573339767992,2019-11-09T14:49:27.992,5.217,-0.183,0.122,0.793
1573339768033,2019-11-09T14:49:28.033,5.258,-0.183,0.122,0.793
1573339768072,2019-11-09T14:49:28.072,5.297,-0.183,0.122,0.793
1573339768112,2019-11-09T14:49:28.112,5.337,-0.244,0.122,0.793
1573339768153,2019-11-09T14:49:28.153,5.378,-0.183,0.061,0.793
1573339768192,2019-11-09T14:49:28.192,5.417,-0.244,0.122,0.854
1573339768233,2019-11-09T14:49:28.233,5.458,-0.183,0.122,0.793
1573339768273,2019-11-09T14:49:28.273,5.498,-0.244,0.122,0.793
1573339768313,2019-11-09T14:49:28.313,5.538,-0.244,0.122,0.793
1573339768354,2019-11-09T14:49:28.354,5.579,-0.244,0.122,0.732
1573339768393,2019-11-09T14:49:28.393,5.618,-0.183,0.061,0.793
1573339768434,2019-11-09T14:49:28.434,5.659,-0.183,0.122,0.793
1573339768474,2019-11-09T14:49:28.474,5.699,-0.244,0.061,0.793
1573339768513,2019-11-09T14:49:28.513,5.738,-0.183,0.061,0.793
1573339768554,2019-11-09T14:49:28.554,5.779,-0.244,0.122,0.793
1573339768594,2019-11-09T14:49:28.594,5.819,-0.244,0.122,0.793
1573339768635,2019-11-09T14:49:28.635,5.860,-0.183,0.061,0.793
1573339768674,2019-11-09T14:49:28.674,5.899,-0.183,0.122,0.793
1573339768714,2019-11-09T14:49:28.714,5.939,-0.244,0.122,0.793
1573339768755,2019-11-09T14:49:28.755,5.980,-0.244,0.122,0.793
1573339768795,2019-11-09T14:49:28.795,6.020,-0.183,0.122,0.793
1573339768836,2019-11-09T14:49:28.836,6.061,-0.244,0.122,0.793
1573339768875,2019-11-09T14:49:28.875,6.100,-0.244,0.122,0.793
1573339768915,2019-11-09T14:49:28.915,6.140,-0.183,0.061,0.793
1573339768956,2019-11-09T14:49:28.956,6.181,-0.244,0.122,0.793
1573339768995,2019-11-09T14:49:28.995,6.220,-0.183,0.122,0.793
1573339769035,2019-11-09T14:49:29.035,6.260,-0.244,0.122,0.793
1573339769076,2019-11-09T14:49:29.076,6.301,-0.244,0.061,0.793
1573339769115,2019-11-09T14:49:29.115,6.340,-0.244,0.122,0.793
1573339769156,2019-11-09T14:49:29.156,6.381,-0.183,0.061,0.793
1573339769196,2019-11-09T14:49:29.196,6.421,-0.183,0.122,0.793
1573339769235,2019-11-09T14:49:29.235,6.460,-0.183,0.061,0.793
1573339769276,2019-11-09T14:49:29.276,6.501,-0.244,0.061,0.732
1573339769316,2019-11-09T14:49:29.316,6.541,-0.244,0.122,0.793
1573339769357,2019-11-09T14:49:29.357,6.582,-0.183,0.061,0.793
1573339769397,2019-11-09T14:49:29.397,6.622,-0.183,0.122,0.793
1573339769436,2019-11-09T14:49:29.436,6.661,-0.244,0.122,0.793
1573339769477,2019-11-09T14:49:29.477,6.702,-0.244,0.122,0.793
1573339769517,2019-11-09T14:49:29.517,6.742,-0.244,0.061,0.793
1573339769558,2019-11-09T14:49:29.558,6.783,-0.244,0.122,0.854
1573339769597,2019-11-09T14:49:29.597,6.822,-0.183,0.122,0.793
1573339769637,2019-11-09T14:49:29.637,6.862,-0.183,0.122,0.793
1573339769678,2019-11-09T14:49:29.678,6.903,-0.244,0.061,0.793
1573339769717,2019-11-09T14:49:29.717,6.942,-0.183,0.122,0.793
1573339769758,2019-11-09T14:49:29.758,6.983,-0.183,0.061,0.854
1573339769798,2019-11-09T14:49:29.798,7.023,-0.183,0.122,0.793
1573339769837,2019-11-09T14:49:29.837,7.062,-0.183,0.183,0.793
1573339769879,2019-11-09T14:49:29.879,7.104,-0.183,0.122,0.793
1573339769918,2019-11-09T14:49:29.918,7.143,-0.244,0.122,0.854
1573339769959,2019-11-09T14:49:29.959,7.184,-0.244,0.122,0.793
1573339769999,2019-11-09T14:49:29.999,7.224,-0.244,0.122,0.793
1573339770038,2019-11-09T14:49:30.038,7.263,-0.244,0.061,0.854
1573339770079,2019-11-09T14:49:30.079,7.304,-0.244,0.122,0.793
1573339770119,2019-11-09T14:49:30.119,7.344,-0.244,0.122,0.793
1573339770158,2019-11-09T14:49:30.158,7.383,-0.244,0.122,0.793
1573339770199,2019-11-09T14:49:30.199,7.424,-0.183,0.122,0.793
1573339770239,2019-11-09T14:49:30.239,7.464,-0.244,0.122,0.854
1573339770280,2019-11-09T14:49:30.280,7.505,-0.244,0.122,0.793
1573339770319,2019-11-09T14:49:30.319,7.544,-0.244,0.122,0.793
1573339770359,2019-11-09T14:49:30.359,7.584,-0.244,0.122,0.793
1573339770400,2019-11-09T14:49:30.400,7.625,-0.244,0.122,0.793
1573339770440,2019-11-09T14:49:30.440,7.665,-0.183,0.122,0.793
1573339770481,2019-11-09T14:49:30.481,7.706,-0.244,0.122,0.793
1573339770520,2019-11-09T14:49:30.520,7.745,-0.244,0.122,0.793
1573339770560,2019-11-09T14:49:30.560,7.785,-0.244,0.122,0.793
1573339770601,2019-11-09T14:49:30.601,7.826,-0.183,0.122,0.793
1573339770640,2019-11-09T14:49:30.640,7.865,-0.183,0.122,0.793
1573339770681,2019-11-09T14:49:30.681,7.906,-0.183,0.122,0.793
1573339770721,2019-11-09T14:49:30.721,7.946,-0.183,0.122,0.793
1573339770760,2019-11-09T14:49:30.760,7.985,-0.244,0.122,0.793
1573339770801,2019-11-09T14:49:30.801,8.026,-0.183,0.122,0.793
1573339770841,2019-11-09T14:49:30.841,8.066,-0.244,0.122,0.793
1573339770882,2019-11-09T14:49:30.882,8.107,-0.183,0.122,0.793
1573339770921,2019-11-09T14:49:30.921,8.146,-0.183,0.122,0.793
1573339770961,2019-11-09T14:49:30.961,8.186,-0.183,0.122,0.854
1573339771002,2019-11-09T14:49:31.002,8.227,-0.244,0.122,0.854
