epoch (ms),time (-07:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1586643858405,2020-04-11T15:24:18.405,0.000,0.341,0.772,0.534
1586643858445,2020-04-11T15:24:18.445,0.040,0.344,0.780,0.528
1586643858486,2020-04-11T15:24:18.486,0.081,0.349,0.785,0.543
1586643858525,2020-04-11T15:24:18.525,0.120,0.362,0.776,0.542
1586643858566,2020-04-11T15:24:18.566,0.161,0.354,0.771,0.522
1586643858606,2020-04-11T15:24:18.606,0.201,0.350,0.771,0.521
1586643858646,2020-04-11T15:24:18.646,0.241,0.350,0.775,0.526
1586643858687,2020-04-11T15:24:18.687,0.282,0.355,0.777,0.529
1586643858726,2020-04-11T15:24:18.726,0.321,0.349,0.776,0.526
1586643858767,2020-04-11T15:24:18.767,0.362,0.352,0.784,0.522
1586643858807,2020-04-11T15:24:18.807,0.402,0.359,0.774,0.521
1586643858846,2020-04-11T15:24:18.846,0.441,0.352,0.776,0.516
1586643858887,2020-04-11T15:24:18.887,0.482,0.340,0.778,0.504
1586643858927,2020-04-11T15:24:18.927,0.522,0.340,0.796,0.518
1586643858968,2020-04-11T15:24:18.968,0.563,0.353,0.797,0.542
1586643859007,2020-04-11T15:24:19.007,0.602,0.351,0.788,0.530
1586643859047,2020-04-11T15:24:19.047,0.642,0.345,0.776,0.520
1586643859088,2020-04-11T15:24:19.088,0.683,0.344,0.780,0.526
1586643859128,2020-04-11T15:24:19.128,0.723,0.342,0.777,0.525
1586643859169,2020-04-11T15:24:19.169,0.764,0.341,0.792,0.528
1586643859208,2020-04-11T15:24:19.208,0.803,0.347,0.786,0.529
1586643859248,2020-04-11T15:24:19.248,0.843,0.349,0.779,0.533
1586643859289,2020-04-11T15:24:19.289,0.884,0.351,0.773,0.534
1586643859328,2020-04-11T15:24:19.328,0.923,0.344,0.771,0.526
1586643859368,2020-04-11T15:24:19.368,0.963,0.346,0.783,0.525
1586643859409,2020-04-11T15:24:19.409,1.004,0.339,0.772,0.530
1586643859448,2020-04-11T15:24:19.448,1.043,0.340,0.773,0.544
1586643859489,2020-04-11T15:24:19.489,1.084,0.338,0.784,0.543
1586643859529,2020-04-11T15:24:19.529,1.124,0.329,0.807,0.537
1586643859568,2020-04-11T15:24:19.568,1.163,0.335,0.803,0.540
1586643859609,2020-04-11T15:24:19.609,1.204,0.342,0.788,0.540
1586643859649,2020-04-11T15:24:19.649,1.244,0.354,0.766,0.539
1586643859690,2020-04-11T15:24:19.690,1.285,0.362,0.746,0.528
1586643859730,2020-04-11T15:24:19.730,1.325,0.372,0.747,0.528
1586643859769,2020-04-11T15:24:19.769,1.364,0.375,0.756,0.536
1586643859810,2020-04-11T15:24:19.810,1.405,0.364,0.752,0.536
1586643859850,2020-04-11T15:24:19.850,1.445,0.357,0.765,0.538
1586643859891,2020-04-11T15:24:19.891,1.486,0.352,0.768,0.544
1586643859930,2020-04-11T15:24:19.930,1.525,0.348,0.774,0.561
1586643859970,2020-04-11T15:24:19.970,1.565,0.349,0.773,0.548
1586643860011,2020-04-11T15:24:20.011,1.606,0.352,0.770,0.542
1586643860050,2020-04-11T15:24:20.050,1.645,0.349,0.765,0.550
1586643860091,2020-04-11T15:24:20.091,1.686,0.346,0.766,0.556
1586643860131,2020-04-11T15:24:20.131,1.726,0.342,0.766,0.549
1586643860170,2020-04-11T15:24:20.170,1.765,0.338,0.772,0.545
1586643860211,2020-04-11T15:24:20.211,1.806,0.343,0.767,0.557
1586643860251,2020-04-11T15:24:20.251,1.846,0.349,0.773,0.556
1586643860292,2020-04-11T15:24:20.292,1.887,0.348,0.773,0.558
1586643860332,2020-04-11T15:24:20.332,1.927,0.349,0.770,0.553
1586643860371,2020-04-11T15:24:20.371,1.966,0.342,0.753,0.545
1586643860412,2020-04-11T15:24:20.412,2.007,0.354,0.757,0.552
1586643860452,2020-04-11T15:24:20.452,2.047,0.354,0.764,0.551
1586643860493,2020-04-11T15:24:20.493,2.088,0.356,0.765,0.554
1586643860532,2020-04-11T15:24:20.532,2.127,0.353,0.762,0.553
1586643860572,2020-04-11T15:24:20.572,2.167,0.352,0.760,0.549
1586643860613,2020-04-11T15:24:20.613,2.208,0.352,0.761,0.543
1586643860652,2020-04-11T15:24:20.652,2.247,0.346,0.763,0.548
1586643860693,2020-04-11T15:24:20.693,2.288,0.354,0.766,0.547
1586643860733,2020-04-11T15:24:20.733,2.328,0.355,0.762,0.542
1586643860773,2020-04-11T15:24:20.773,2.368,0.351,0.777,0.539
1586643860814,2020-04-11T15:24:20.814,2.409,0.347,0.785,0.542
1586643860853,2020-04-11T15:24:20.853,2.448,0.343,0.774,0.550
1586643860894,2020-04-11T15:24:20.894,2.489,0.348,0.767,0.545
1586643860934,2020-04-11T15:24:20.934,2.529,0.354,0.779,0.530
