epoch (ms),time (-07:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1586643874634,2020-04-11T15:24:34.634,0.000,-1.098,-0.183,0.122
1586643874673,2020-04-11T15:24:34.673,0.039,-0.793,0.000,0.061
1586643874713,2020-04-11T15:24:34.713,0.079,-0.549,0.244,0.000
1586643874754,2020-04-11T15:24:34.754,0.120,-0.854,-0.854,-0.549
1586643874793,2020-04-11T15:24:34.793,0.159,-2.256,-0.488,-0.427
1586643874833,2020-04-11T15:24:34.833,0.199,-1.829,-1.220,-0.793
1586643874873,2020-04-11T15:24:34.873,0.239,-2.256,-0.122,-1.220
1586643874912,2020-04-11T15:24:34.912,0.278,-0.488,-0.732,-0.549
1586643874952,2020-04-11T15:24:34.952,0.318,-2.317,-1.768,-1.098
1586643874993,2020-04-11T15:24:34.993,0.359,-1.098,-0.122,-1.768
1586643875032,2020-04-11T15:24:35.032,0.398,-1.585,0.061,-1.037
1586643875072,2020-04-11T15:24:35.072,0.438,-2.195,-0.671,-0.793
1586643875111,2020-04-11T15:24:35.111,0.477,-0.793,-0.610,-0.732
1586643875151,2020-04-11T15:24:35.151,0.517,-1.280,-0.122,-0.305
1586643875190,2020-04-11T15:24:35.190,0.556,-0.793,-0.061,-0.488
1586643875231,2020-04-11T15:24:35.231,0.597,-0.915,-0.183,-0.244
1586643875271,2020-04-11T15:24:35.271,0.637,-1.341,0.244,-0.244
1586643875311,2020-04-11T15:24:35.311,0.677,-0.793,-0.061,0.000
1586643875350,2020-04-11T15:24:35.350,0.716,-0.366,0.305,-0.183
1586643875390,2020-04-11T15:24:35.390,0.756,-0.732,0.732,-0.366
1586643875429,2020-04-11T15:24:35.429,0.795,-0.122,0.122,0.488
1586643875470,2020-04-11T15:24:35.470,0.836,-1.159,-0.732,-0.610
1586643875510,2020-04-11T15:24:35.510,0.876,-0.915,-0.488,-1.159
1586643875549,2020-04-11T15:24:35.549,0.915,-1.341,0.366,-0.244
1586643875589,2020-04-11T15:24:35.589,0.955,-0.244,0.488,-0.671
1586643875628,2020-04-11T15:24:35.628,0.994,0.305,-0.854,-0.793
1586643875669,2020-04-11T15:24:35.669,1.035,-2.317,-0.366,-0.427
1586643875709,2020-04-11T15:24:35.709,1.075,-0.305,0.122,-0.244
1586643875749,2020-04-11T15:24:35.749,1.115,-0.366,0.244,-0.122
1586643875788,2020-04-11T15:24:35.788,1.154,-1.159,-0.854,-0.610
1586643875828,2020-04-11T15:24:35.828,1.194,-1.646,-0.244,-0.488
1586643875867,2020-04-11T15:24:35.867,1.233,0.122,-0.122,-0.183
1586643875908,2020-04-11T15:24:35.908,1.274,-1.037,0.183,-0.549
1586643875948,2020-04-11T15:24:35.948,1.314,-0.305,-0.366,0.549
1586643875987,2020-04-11T15:24:35.987,1.353,-1.220,-1.159,-1.098
1586643876027,2020-04-11T15:24:36.027,1.393,-0.183,-0.427,-1.524
1586643876066,2020-04-11T15:24:36.066,1.432,-1.159,0.000,-0.366
1586643876106,2020-04-11T15:24:36.106,1.472,-0.732,-0.488,-0.671
1586643876147,2020-04-11T15:24:36.147,1.513,-1.341,-0.549,-0.122
1586643876187,2020-04-11T15:24:36.187,1.553,-1.280,-0.305,-0.122
1586643876226,2020-04-11T15:24:36.226,1.592,0.061,0.183,-0.427
1586643876266,2020-04-11T15:24:36.266,1.632,-0.549,-0.549,-0.549
1586643876305,2020-04-11T15:24:36.305,1.671,-2.439,-0.305,-0.305
1586643876345,2020-04-11T15:24:36.345,1.711,-1.159,-0.183,0.061
1586643876386,2020-04-11T15:24:36.386,1.752,-0.122,0.244,-0.854
1586643876425,2020-04-11T15:24:36.425,1.791,-0.061,0.793,-1.402
1586643876465,2020-04-11T15:24:36.465,1.831,0.183,0.427,-0.915
1586643876504,2020-04-11T15:24:36.504,1.870,-1.768,-0.976,-2.012
1586643876544,2020-04-11T15:24:36.544,1.910,-0.488,0.244,-2.256
1586643876584,2020-04-11T15:24:36.584,1.950,-0.061,2.317,-0.854
1586643876625,2020-04-11T15:24:36.625,1.991,0.427,2.012,-1.280
1586643876664,2020-04-11T15:24:36.664,2.030,0.244,1.037,-1.585
1586643876704,2020-04-11T15:24:36.704,2.070,-0.549,1.159,-0.427
1586643876743,2020-04-11T15:24:36.743,2.109,0.549,2.256,-0.183
1586643876783,2020-04-11T15:24:36.783,2.149,0.793,2.317,-0.366
1586643876822,2020-04-11T15:24:36.822,2.188,-0.854,1.280,-0.305
1586643876863,2020-04-11T15:24:36.863,2.229,-1.098,1.037,0.854
1586643876903,2020-04-11T15:24:36.903,2.269,-0.671,2.195,1.524
1586643876942,2020-04-11T15:24:36.942,2.308,0.000,2.256,1.646
1586643876982,2020-04-11T15:24:36.982,2.348,-1.402,1.402,2.134
1586643877022,2020-04-11T15:24:37.022,2.388,-1.220,0.061,0.976
1586643877063,2020-04-11T15:24:37.063,2.429,0.366,1.037,0.610
1586643877102,2020-04-11T15:24:37.102,2.468,-0.488,1.463,1.707
1586643877142,2020-04-11T15:24:37.142,2.508,-0.122,0.793,0.915
1586643877181,2020-04-11T15:24:37.181,2.547,-0.244,0.305,0.183
1586643877221,2020-04-11T15:24:37.221,2.587,-1.402,-0.854,1.159
1586643877260,2020-04-11T15:24:37.260,2.626,-1.280,-0.854,0.732
1586643877301,2020-04-11T15:24:37.301,2.667,-0.366,-1.098,0.000
1586643877341,2020-04-11T15:24:37.341,2.707,-1.220,-0.061,0.671
1586643877380,2020-04-11T15:24:37.380,2.746,-1.646,-0.549,1.707
1586643877421,2020-04-11T15:24:37.421,2.787,-1.280,-0.244,1.524
1586643877460,2020-04-11T15:24:37.460,2.826,-0.732,0.122,1.037
1586643877499,2020-04-11T15:24:37.499,2.865,-0.976,-0.976,1.768
1586643877540,2020-04-11T15:24:37.540,2.906,-1.890,-1.341,0.793
1586643877580,2020-04-11T15:24:37.580,2.946,-0.183,0.000,-0.183
1586643877619,2020-04-11T15:24:37.619,2.985,-0.244,0.427,0.793
1586643877659,2020-04-11T15:24:37.659,3.025,-1.098,-0.732,0.305
1586643877698,2020-04-11T15:24:37.698,3.064,-0.915,-0.549,-0.366
1586643877738,2020-04-11T15:24:37.738,3.104,0.061,0.183,0.061
1586643877779,2020-04-11T15:24:37.779,3.145,0.122,0.244,-0.549
1586643877818,2020-04-11T15:24:37.818,3.184,-0.793,-0.793,-1.280
1586643877858,2020-04-11T15:24:37.858,3.224,-2.012,-0.732,-0.854
1586643877897,2020-04-11T15:24:37.897,3.263,-1.951,-0.366,-0.366
1586643877937,2020-04-11T15:24:37.937,3.303,-1.524,-0.122,-0.854
1586643877977,2020-04-11T15:24:37.977,3.343,-0.610,-0.183,-1.159
1586643878018,2020-04-11T15:24:38.018,3.384,-1.768,-0.305,-0.793
1586643878057,2020-04-11T15:24:38.057,3.423,-1.890,-1.037,-1.951
1586643878097,2020-04-11T15:24:38.097,3.463,-0.061,0.366,-1.768
1586643878136,2020-04-11T15:24:38.136,3.502,-0.854,1.037,-1.037
1586643878176,2020-04-11T15:24:38.176,3.542,-0.305,0.122,-1.463
1586643878217,2020-04-11T15:24:38.217,3.583,-0.732,0.000,-1.098
1586643878256,2020-04-11T15:24:38.256,3.622,-0.671,-0.488,-0.915
1586643878296,2020-04-11T15:24:38.296,3.662,-0.610,0.305,-0.488
1586643878335,2020-04-11T15:24:38.335,3.701,-0.305,0.000,-0.122
1586643878375,2020-04-11T15:24:38.375,3.741,-1.220,-0.122,-0.549
1586643878415,2020-04-11T15:24:38.415,3.781,-0.366,-0.244,-0.549
1586643878456,2020-04-11T15:24:38.456,3.822,-0.610,0.122,0.671
1586643878495,2020-04-11T15:24:38.495,3.861,-1.768,1.646,0.549
1586643878535,2020-04-11T15:24:38.535,3.901,1.463,-1.098,-0.854
1586643878574,2020-04-11T15:24:38.574,3.940,1.463,-0.976,0.671
1586643878614,2020-04-11T15:24:38.614,3.980,0.854,1.768,2.500
1586643878653,2020-04-11T15:24:38.653,4.019,-3.415,-1.280,4.024
1586643878694,2020-04-11T15:24:38.694,4.060,-7.927,0.183,7.012
1586643878734,2020-04-11T15:24:38.734,4.100,-7.622,-0.244,11.402
1586643878773,2020-04-11T15:24:38.773,4.139,-6.341,-1.463,13.902
1586643878813,2020-04-11T15:24:38.813,4.179,-3.902,-1.037,14.390
1586643878853,2020-04-11T15:24:38.853,4.219,-7.805,0.488,13.171
1586643878892,2020-04-11T15:24:38.892,4.258,-7.012,0.732,12.073
1586643878933,2020-04-11T15:24:38.933,4.299,-4.573,2.622,10.732
1586643878973,2020-04-11T15:24:38.973,4.339,-2.256,3.841,11.707
1586643879012,2020-04-11T15:24:39.012,4.378,-2.500,4.817,14.390
1586643879052,2020-04-11T15:24:39.052,4.418,-0.305,5.915,17.683
1586643879091,2020-04-11T15:24:39.091,4.457,4.634,5.671,17.927
1586643879131,2020-04-11T15:24:39.131,4.497,3.659,7.439,17.988
1586643879172,2020-04-11T15:24:39.172,4.538,3.415,7.683,17.988
1586643879211,2020-04-11T15:24:39.211,4.577,3.171,7.805,16.220
1586643879251,2020-04-11T15:24:39.251,4.617,3.293,6.463,14.268
