epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573338988986,2019-11-09T14:36:28.986,0.000,-0.015,0.024,-0.992
1573338989027,2019-11-09T14:36:29.027,0.041,-0.016,0.026,-1.000
1573338989066,2019-11-09T14:36:29.066,0.080,-0.016,0.026,-1.000
1573338989107,2019-11-09T14:36:29.107,0.121,-0.016,0.024,-0.999
1573338989147,2019-11-09T14:36:29.147,0.161,-0.016,0.024,-0.999
1573338989186,2019-11-09T14:36:29.186,0.200,-0.016,0.025,-1.000
1573338989227,2019-11-09T14:36:29.227,0.241,-0.014,0.025,-0.998
1573338989267,2019-11-09T14:36:29.267,0.281,-0.017,0.025,-0.998
1573338989306,2019-11-09T14:36:29.306,0.320,-0.016,0.025,-0.997
1573338989347,2019-11-09T14:36:29.347,0.361,-0.016,0.025,-0.997
1573338989387,2019-11-09T14:36:29.387,0.401,-0.017,0.026,-0.998
1573338989428,2019-11-09T14:36:29.428,0.442,-0.017,0.025,-0.998
1573338989468,2019-11-09T14:36:29.468,0.482,-0.015,0.024,-0.998
1573338989507,2019-11-09T14:36:29.507,0.521,-0.017,0.024,-0.998
1573338989548,2019-11-09T14:36:29.548,0.562,-0.016,0.025,-0.998
1573338989588,2019-11-09T14:36:29.588,0.602,-0.016,0.024,-0.999
1573338989629,2019-11-09T14:36:29.629,0.643,-0.017,0.024,-0.997
1573338989668,2019-11-09T14:36:29.668,0.682,-0.016,0.025,-0.997
1573338989708,2019-11-09T14:36:29.708,0.722,-0.016,0.025,-0.998
1573338989749,2019-11-09T14:36:29.749,0.763,-0.015,0.025,-0.998
1573338989788,2019-11-09T14:36:29.788,0.802,-0.016,0.024,-0.998
1573338989829,2019-11-09T14:36:29.829,0.843,-0.016,0.023,-0.998
1573338989869,2019-11-09T14:36:29.869,0.883,-0.016,0.023,-0.999
1573338989908,2019-11-09T14:36:29.908,0.922,-0.015,0.023,-0.997
1573338989949,2019-11-09T14:36:29.949,0.963,-0.015,0.025,-0.998
1573338989989,2019-11-09T14:36:29.989,1.003,-0.015,0.025,-0.996
1573338990030,2019-11-09T14:36:30.030,1.044,-0.015,0.026,-0.998
1573338990070,2019-11-09T14:36:30.070,1.084,-0.016,0.024,-0.999
1573338990109,2019-11-09T14:36:30.109,1.123,-0.016,0.025,-0.997
1573338990150,2019-11-09T14:36:30.150,1.164,-0.015,0.025,-0.996
1573338990190,2019-11-09T14:36:30.190,1.204,-0.015,0.024,-0.997
1573338990231,2019-11-09T14:36:30.231,1.245,-0.016,0.024,-0.997
1573338990270,2019-11-09T14:36:30.270,1.284,-0.016,0.025,-0.995
1573338990310,2019-11-09T14:36:30.310,1.324,-0.018,0.025,-0.996
1573338990351,2019-11-09T14:36:30.351,1.365,-0.016,0.025,-0.997
1573338990390,2019-11-09T14:36:30.390,1.404,-0.016,0.025,-0.997
1573338990430,2019-11-09T14:36:30.430,1.444,-0.016,0.024,-0.997
1573338990471,2019-11-09T14:36:30.471,1.485,-0.016,0.025,-0.997
1573338990510,2019-11-09T14:36:30.510,1.524,-0.015,0.025,-0.995
1573338990551,2019-11-09T14:36:30.551,1.565,-0.015,0.025,-0.996
1573338990591,2019-11-09T14:36:30.591,1.605,-0.015,0.024,-0.996
1573338990632,2019-11-09T14:36:30.632,1.646,-0.016,0.024,-0.997
1573338990672,2019-11-09T14:36:30.672,1.686,-0.016,0.023,-0.998
1573338990711,2019-11-09T14:36:30.711,1.725,-0.017,0.025,-0.998
1573338990752,2019-11-09T14:36:30.752,1.766,-0.016,0.025,-0.996
1573338990792,2019-11-09T14:36:30.792,1.806,-0.017,0.026,-0.997
1573338990831,2019-11-09T14:36:30.831,1.845,-0.015,0.025,-0.996
1573338990872,2019-11-09T14:36:30.872,1.886,-0.015,0.024,-0.997
1573338990912,2019-11-09T14:36:30.912,1.926,-0.015,0.026,-0.998
1573338990953,2019-11-09T14:36:30.953,1.967,-0.015,0.024,-0.998
1573338990992,2019-11-09T14:36:30.992,2.006,-0.016,0.024,-0.997
1573338991032,2019-11-09T14:36:31.032,2.046,-0.015,0.024,-0.997
1573338991073,2019-11-09T14:36:31.073,2.087,-0.015,0.023,-0.997
1573338991113,2019-11-09T14:36:31.113,2.127,-0.016,0.025,-0.997
1573338991154,2019-11-09T14:36:31.154,2.168,-0.015,0.024,-0.997
1573338991193,2019-11-09T14:36:31.193,2.207,-0.015,0.024,-0.997
1573338991234,2019-11-09T14:36:31.234,2.248,-0.017,0.025,-0.996
1573338991274,2019-11-09T14:36:31.274,2.288,-0.015,0.025,-0.997
1573338991313,2019-11-09T14:36:31.313,2.327,-0.016,0.025,-0.998
