epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573338118163,2019-11-09T14:21:58.163,0.000,0.205,0.017,0.976
1573338118202,2019-11-09T14:21:58.202,0.039,0.208,0.016,0.985
1573338118242,2019-11-09T14:21:58.242,0.079,0.208,0.017,0.982
1573338118283,2019-11-09T14:21:58.283,0.120,0.208,0.017,0.981
1573338118322,2019-11-09T14:21:58.322,0.159,0.208,0.016,0.981
1573338118362,2019-11-09T14:21:58.362,0.199,0.208,0.017,0.982
1573338118401,2019-11-09T14:21:58.401,0.238,0.207,0.017,0.983
1573338118441,2019-11-09T14:21:58.441,0.278,0.206,0.016,0.983
1573338118481,2019-11-09T14:21:58.481,0.318,0.206,0.016,0.984
1573338118522,2019-11-09T14:21:58.522,0.359,0.207,0.017,0.982
1573338118561,2019-11-09T14:21:58.561,0.398,0.207,0.018,0.983
1573338118601,2019-11-09T14:21:58.601,0.438,0.207,0.016,0.981
1573338118640,2019-11-09T14:21:58.640,0.477,0.207,0.016,0.982
1573338118680,2019-11-09T14:21:58.680,0.517,0.208,0.016,0.983
1573338118719,2019-11-09T14:21:58.719,0.556,0.207,0.016,0.982
1573338118760,2019-11-09T14:21:58.760,0.597,0.207,0.016,0.982
1573338118800,2019-11-09T14:21:58.800,0.637,0.208,0.016,0.982
1573338118839,2019-11-09T14:21:58.839,0.676,0.208,0.015,0.981
1573338118879,2019-11-09T14:21:58.879,0.716,0.208,0.016,0.983
1573338118918,2019-11-09T14:21:58.918,0.755,0.208,0.015,0.982
1573338118958,2019-11-09T14:21:58.958,0.795,0.208,0.017,0.983
1573338118999,2019-11-09T14:21:58.999,0.836,0.207,0.017,0.984
1573338119039,2019-11-09T14:21:59.039,0.876,0.208,0.017,0.984
1573338119078,2019-11-09T14:21:59.078,0.915,0.207,0.017,0.984
1573338119118,2019-11-09T14:21:59.118,0.955,0.208,0.018,0.985
1573338119157,2019-11-09T14:21:59.157,0.994,0.208,0.018,0.984
1573338119197,2019-11-09T14:21:59.197,1.034,0.208,0.017,0.984
1573338119238,2019-11-09T14:21:59.238,1.075,0.207,0.015,0.984
1573338119277,2019-11-09T14:21:59.277,1.114,0.208,0.017,0.984
1573338119317,2019-11-09T14:21:59.317,1.154,0.207,0.017,0.983
1573338119356,2019-11-09T14:21:59.356,1.193,0.206,0.016,0.984
1573338119396,2019-11-09T14:21:59.396,1.233,0.207,0.016,0.983
1573338119437,2019-11-09T14:21:59.437,1.274,0.207,0.016,0.983
1573338119477,2019-11-09T14:21:59.477,1.314,0.207,0.016,0.983
1573338119516,2019-11-09T14:21:59.516,1.353,0.207,0.016,0.983
1573338119556,2019-11-09T14:21:59.556,1.393,0.208,0.017,0.984
1573338119595,2019-11-09T14:21:59.595,1.432,0.208,0.016,0.981
1573338119635,2019-11-09T14:21:59.635,1.472,0.207,0.017,0.985
1573338119676,2019-11-09T14:21:59.676,1.513,0.208,0.017,0.985
1573338119715,2019-11-09T14:21:59.715,1.552,0.206,0.017,0.986
1573338119755,2019-11-09T14:21:59.755,1.592,0.207,0.017,0.987
1573338119794,2019-11-09T14:21:59.794,1.631,0.208,0.017,0.982
1573338119834,2019-11-09T14:21:59.834,1.671,0.208,0.017,0.983
1573338119874,2019-11-09T14:21:59.874,1.711,0.208,0.017,0.985
1573338119915,2019-11-09T14:21:59.915,1.752,0.207,0.018,0.983
1573338119954,2019-11-09T14:21:59.954,1.791,0.208,0.016,0.981
1573338119994,2019-11-09T14:21:59.994,1.831,0.206,0.017,0.983
1573338120033,2019-11-09T14:22:00.033,1.870,0.208,0.017,0.985
1573338120073,2019-11-09T14:22:00.073,1.910,0.208,0.017,0.984
1573338120112,2019-11-09T14:22:00.112,1.949,0.207,0.017,0.985
1573338120153,2019-11-09T14:22:00.153,1.990,0.207,0.017,0.983
1573338120193,2019-11-09T14:22:00.193,2.030,0.207,0.017,0.985
1573338120232,2019-11-09T14:22:00.232,2.069,0.207,0.018,0.986
1573338120272,2019-11-09T14:22:00.272,2.109,0.208,0.017,0.983
1573338120312,2019-11-09T14:22:00.312,2.149,0.208,0.017,0.984
1573338120351,2019-11-09T14:22:00.351,2.188,0.206,0.017,0.984
1573338120392,2019-11-09T14:22:00.392,2.229,0.207,0.016,0.985
1573338120432,2019-11-09T14:22:00.432,2.269,0.208,0.017,0.983
1573338120471,2019-11-09T14:22:00.471,2.308,0.207,0.016,0.984
1573338120511,2019-11-09T14:22:00.511,2.348,0.206,0.016,0.984
1573338120550,2019-11-09T14:22:00.550,2.387,0.207,0.015,0.984
1573338120590,2019-11-09T14:22:00.590,2.427,0.208,0.016,0.984
1573338120631,2019-11-09T14:22:00.631,2.468,0.208,0.016,0.983
1573338120670,2019-11-09T14:22:00.670,2.507,0.206,0.017,0.983
1573338120710,2019-11-09T14:22:00.710,2.547,0.207,0.017,0.984
1573338120750,2019-11-09T14:22:00.750,2.587,0.208,0.016,0.984
1573338120789,2019-11-09T14:22:00.789,2.626,0.208,0.016,0.985
1573338120829,2019-11-09T14:22:00.829,2.666,0.208,0.016,0.984
1573338120870,2019-11-09T14:22:00.870,2.707,0.208,0.016,0.982
1573338120909,2019-11-09T14:22:00.909,2.746,0.207,0.017,0.984
1573338120949,2019-11-09T14:22:00.949,2.786,0.208,0.017,0.984
1573338120988,2019-11-09T14:22:00.988,2.825,0.208,0.016,0.985
1573338121028,2019-11-09T14:22:01.028,2.865,0.208,0.016,0.986
1573338121067,2019-11-09T14:22:01.067,2.904,0.208,0.016,0.983
1573338121108,2019-11-09T14:22:01.108,2.945,0.208,0.017,0.985
1573338121148,2019-11-09T14:22:01.148,2.985,0.207,0.018,0.984
1573338121188,2019-11-09T14:22:01.188,3.025,0.208,0.015,0.984
1573338121227,2019-11-09T14:22:01.227,3.064,0.207,0.017,0.984
1573338121267,2019-11-09T14:22:01.267,3.104,0.207,0.017,0.984
1573338121306,2019-11-09T14:22:01.306,3.143,0.208,0.016,0.984
1573338121347,2019-11-09T14:22:01.347,3.184,0.207,0.016,0.983
1573338121387,2019-11-09T14:22:01.387,3.224,0.208,0.017,0.983
1573338121426,2019-11-09T14:22:01.426,3.263,0.208,0.017,0.987
1573338121466,2019-11-09T14:22:01.466,3.303,0.208,0.017,0.984
1573338121505,2019-11-09T14:22:01.505,3.342,0.209,0.017,0.984
1573338121545,2019-11-09T14:22:01.545,3.382,0.208,0.017,0.984
1573338121586,2019-11-09T14:22:01.586,3.423,0.208,0.016,0.984
1573338121626,2019-11-09T14:22:01.626,3.463,0.208,0.017,0.985
1573338121665,2019-11-09T14:22:01.665,3.502,0.207,0.017,0.984
1573338121705,2019-11-09T14:22:01.705,3.542,0.208,0.017,0.985
1573338121744,2019-11-09T14:22:01.744,3.581,0.207,0.017,0.984
1573338121784,2019-11-09T14:22:01.784,3.621,0.208,0.016,0.983
1573338121825,2019-11-09T14:22:01.825,3.662,0.208,0.017,0.984
1573338121864,2019-11-09T14:22:01.864,3.701,0.206,0.016,0.986
1573338121904,2019-11-09T14:22:01.904,3.741,0.207,0.017,0.984
1573338121943,2019-11-09T14:22:01.943,3.780,0.208,0.016,0.984
1573338121983,2019-11-09T14:22:01.983,3.820,0.208,0.017,0.985
1573338122022,2019-11-09T14:22:02.022,3.859,0.207,0.017,0.985
1573338122064,2019-11-09T14:22:02.064,3.901,0.207,0.017,0.985
1573338122103,2019-11-09T14:22:02.103,3.940,0.208,0.016,0.985
1573338122143,2019-11-09T14:22:02.143,3.980,0.208,0.016,0.985
