epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573336637403,2019-11-09T13:57:17.403,0.000,0.000,0.488,0.976
1573336637444,2019-11-09T13:57:17.444,0.041,-0.244,0.305,1.098
1573336637483,2019-11-09T13:57:17.483,0.080,-0.244,0.122,0.793
1573336637524,2019-11-09T13:57:17.524,0.121,-0.244,0.122,0.793
1573336637564,2019-11-09T13:57:17.564,0.161,-0.183,0.122,0.793
1573336637605,2019-11-09T13:57:17.605,0.202,-0.305,0.122,0.793
1573336637644,2019-11-09T13:57:17.644,0.241,-0.244,0.122,0.793
1573336637684,2019-11-09T13:57:17.684,0.281,-0.244,0.122,0.793
1573336637725,2019-11-09T13:57:17.725,0.322,-0.183,0.122,0.793
1573336637764,2019-11-09T13:57:17.764,0.361,-0.244,0.122,0.854
1573336637805,2019-11-09T13:57:17.805,0.402,-0.244,0.122,0.854
1573336637845,2019-11-09T13:57:17.845,0.442,-0.305,0.061,0.793
1573336637885,2019-11-09T13:57:17.885,0.482,-0.305,0.122,0.793
1573336637926,2019-11-09T13:57:17.926,0.523,-0.183,0.122,0.793
1573336637965,2019-11-09T13:57:17.965,0.562,-0.244,0.122,0.793
1573336638005,2019-11-09T13:57:18.005,0.602,-0.244,0.122,0.793
1573336638046,2019-11-09T13:57:18.046,0.643,-0.244,0.122,0.793
1573336638085,2019-11-09T13:57:18.085,0.682,-0.244,0.061,0.854
1573336638126,2019-11-09T13:57:18.126,0.723,-0.244,0.122,0.793
1573336638166,2019-11-09T13:57:18.166,0.763,-0.183,0.122,0.732
1573336638205,2019-11-09T13:57:18.205,0.802,-0.244,0.122,0.793
1573336638246,2019-11-09T13:57:18.246,0.843,-0.183,0.122,0.854
1573336638286,2019-11-09T13:57:18.286,0.883,-0.183,0.122,0.793
1573336638327,2019-11-09T13:57:18.327,0.924,-0.244,0.122,0.793
1573336638367,2019-11-09T13:57:18.367,0.964,-0.244,0.122,0.793
1573336638406,2019-11-09T13:57:18.406,1.003,-0.244,0.122,0.854
1573336638447,2019-11-09T13:57:18.447,1.044,-0.244,0.122,0.793
1573336638487,2019-11-09T13:57:18.487,1.084,-0.305,0.122,0.793
1573336638528,2019-11-09T13:57:18.528,1.125,-0.244,0.061,0.793
1573336638567,2019-11-09T13:57:18.567,1.164,-0.244,0.122,0.854
1573336638607,2019-11-09T13:57:18.607,1.204,-0.183,0.061,0.793
1573336638648,2019-11-09T13:57:18.648,1.245,-0.244,0.122,0.793
1573336638687,2019-11-09T13:57:18.687,1.284,-0.244,0.122,0.793
1573336638728,2019-11-09T13:57:18.728,1.325,-0.244,0.122,0.793
1573336638768,2019-11-09T13:57:18.768,1.365,-0.244,0.122,0.793
1573336638807,2019-11-09T13:57:18.807,1.404,-0.244,0.061,0.793
1573336638848,2019-11-09T13:57:18.848,1.445,-0.244,0.122,0.732
1573336638888,2019-11-09T13:57:18.888,1.485,-0.244,0.122,0.793
1573336638929,2019-11-09T13:57:18.929,1.526,-0.305,0.122,0.854
1573336638969,2019-11-09T13:57:18.969,1.566,-0.183,0.122,0.793
1573336639008,2019-11-09T13:57:19.008,1.605,-0.305,0.061,0.793
1573336639049,2019-11-09T13:57:19.049,1.646,-0.244,0.061,0.793
1573336639089,2019-11-09T13:57:19.089,1.686,-0.244,0.122,0.793
1573336639128,2019-11-09T13:57:19.128,1.725,-0.183,0.122,0.793
1573336639169,2019-11-09T13:57:19.169,1.766,-0.244,0.061,0.793
1573336639209,2019-11-09T13:57:19.209,1.806,-0.244,0.122,0.854
1573336639250,2019-11-09T13:57:19.250,1.847,-0.183,0.122,0.793
1573336639289,2019-11-09T13:57:19.289,1.886,-0.244,0.122,0.854
1573336639330,2019-11-09T13:57:19.330,1.927,-0.244,0.122,0.854
1573336639370,2019-11-09T13:57:19.370,1.967,-0.183,0.122,0.793
1573336639409,2019-11-09T13:57:19.409,2.006,-0.244,0.122,0.732
1573336639451,2019-11-09T13:57:19.451,2.048,-0.244,0.061,0.793
1573336639490,2019-11-09T13:57:19.490,2.087,-0.244,0.122,0.793
1573336639530,2019-11-09T13:57:19.530,2.127,-0.244,0.122,0.854
1573336639571,2019-11-09T13:57:19.571,2.168,-0.305,0.061,0.793
1573336639610,2019-11-09T13:57:19.610,2.207,-0.244,0.061,0.793
1573336639651,2019-11-09T13:57:19.651,2.248,-0.244,0.122,0.793
1573336639691,2019-11-09T13:57:19.691,2.288,-0.244,0.061,0.793
1573336639730,2019-11-09T13:57:19.730,2.327,-0.244,0.122,0.793
1573336639771,2019-11-09T13:57:19.771,2.368,-0.244,0.122,0.793
1573336639811,2019-11-09T13:57:19.811,2.408,-0.244,0.122,0.793
1573336639852,2019-11-09T13:57:19.852,2.449,-0.183,0.122,0.793
1573336639891,2019-11-09T13:57:19.891,2.488,-0.244,0.183,0.793
1573336639931,2019-11-09T13:57:19.931,2.528,-0.244,0.122,0.793
1573336639972,2019-11-09T13:57:19.972,2.569,-0.244,0.122,0.854
1573336640012,2019-11-09T13:57:20.012,2.609,-0.244,0.122,0.793
1573336640053,2019-11-09T13:57:20.053,2.650,-0.244,0.061,0.793
1573336640092,2019-11-09T13:57:20.092,2.689,-0.305,0.122,0.793
1573336640132,2019-11-09T13:57:20.132,2.729,-0.244,0.122,0.793
1573336640173,2019-11-09T13:57:20.173,2.770,-0.244,0.122,0.793
1573336640212,2019-11-09T13:57:20.212,2.809,-0.244,0.122,0.793
1573336640253,2019-11-09T13:57:20.253,2.850,-0.305,0.122,0.793
1573336640293,2019-11-09T13:57:20.293,2.890,-0.244,0.122,0.793
1573336640332,2019-11-09T13:57:20.332,2.929,-0.305,0.122,0.793
1573336640373,2019-11-09T13:57:20.373,2.970,-0.244,0.122,0.793
1573336640413,2019-11-09T13:57:20.413,3.010,-0.244,0.122,0.793
1573336640452,2019-11-09T13:57:20.452,3.049,-0.244,0.122,0.793
1573336640493,2019-11-09T13:57:20.493,3.090,-0.244,0.122,0.793
1573336640533,2019-11-09T13:57:20.533,3.130,-0.244,0.122,0.854
1573336640574,2019-11-09T13:57:20.574,3.171,-0.244,0.061,0.793
1573336640614,2019-11-09T13:57:20.614,3.211,-0.305,0.122,0.793
1573336640653,2019-11-09T13:57:20.653,3.250,-0.244,0.122,0.854
1573336640694,2019-11-09T13:57:20.694,3.291,-0.244,0.122,0.793
1573336640734,2019-11-09T13:57:20.734,3.331,-0.183,0.061,0.793
1573336640775,2019-11-09T13:57:20.775,3.372,-0.244,0.122,0.793
1573336640814,2019-11-09T13:57:20.814,3.411,-0.244,0.122,0.793
1573336640854,2019-11-09T13:57:20.854,3.451,-0.244,0.122,0.793
1573336640895,2019-11-09T13:57:20.895,3.492,-0.244,0.122,0.854
1573336640934,2019-11-09T13:57:20.934,3.531,-0.244,0.122,0.793
1573336640975,2019-11-09T13:57:20.975,3.572,-0.244,0.122,0.793
1573336641015,2019-11-09T13:57:21.015,3.612,-0.244,0.122,0.793
1573336641055,2019-11-09T13:57:21.055,3.652,-0.305,0.122,0.793
1573336641096,2019-11-09T13:57:21.096,3.693,-0.244,0.122,0.793
