epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573017021439,2019-11-05T21:10:21.439,0.000,51.707,-18.110,-16.280
1573017021478,2019-11-05T21:10:21.478,0.039,46.524,-17.744,-14.329
1573017021519,2019-11-05T21:10:21.519,0.080,16.951,-11.890,-9.939
1573017021559,2019-11-05T21:10:21.559,0.120,-4.939,-4.146,-16.220
1573017021598,2019-11-05T21:10:21.598,0.159,38.659,2.256,-17.866
1573017021639,2019-11-05T21:10:21.639,0.200,75.061,6.646,-19.024
1573017021679,2019-11-05T21:10:21.679,0.240,49.573,9.207,-23.415
1573017021720,2019-11-05T21:10:21.720,0.281,5.793,8.415,-13.963
1573017021759,2019-11-05T21:10:21.759,0.320,-44.085,15.915,0.305
1573017021799,2019-11-05T21:10:21.799,0.360,-55.183,14.573,15.671
1573017021840,2019-11-05T21:10:21.840,0.401,-10.976,2.378,14.390
1573017021879,2019-11-05T21:10:21.879,0.440,23.659,-9.451,2.317
1573017021920,2019-11-05T21:10:21.920,0.481,-16.829,-12.683,-7.805
1573017021960,2019-11-05T21:10:21.960,0.521,-21.768,-27.317,4.268
1573017022000,2019-11-05T21:10:22.000,0.561,-6.098,-30.061,16.098
1573017022041,2019-11-05T21:10:22.041,0.602,24.939,-38.232,1.585
1573017022080,2019-11-05T21:10:22.080,0.641,61.402,-50.793,-2.805
1573017022121,2019-11-05T21:10:22.121,0.682,5.610,-50.122,5.000
1573017022161,2019-11-05T21:10:22.161,0.722,-89.939,-37.439,10.427
1573017022200,2019-11-05T21:10:22.200,0.761,-85.793,-25.183,7.683
1573017022241,2019-11-05T21:10:22.241,0.802,-47.622,-17.683,10.427
1573017022281,2019-11-05T21:10:22.281,0.842,-17.927,-6.890,20.915
1573017022322,2019-11-05T21:10:22.322,0.883,-8.232,6.768,19.390
1573017022361,2019-11-05T21:10:22.361,0.922,-47.805,3.293,8.720
1573017022401,2019-11-05T21:10:22.401,0.962,4.817,2.073,-5.976
1573017022442,2019-11-05T21:10:22.442,1.003,11.585,21.402,-22.439
1573017022482,2019-11-05T21:10:22.482,1.043,64.024,53.720,-34.207
1573017022523,2019-11-05T21:10:22.523,1.084,100.122,33.171,-46.402
1573017022562,2019-11-05T21:10:22.562,1.123,-7.134,30.976,-57.988
1573017022602,2019-11-05T21:10:22.602,1.163,41.037,34.939,-38.049
1573017022643,2019-11-05T21:10:22.643,1.204,44.817,9.695,-13.659
1573017022682,2019-11-05T21:10:22.682,1.243,-39.695,18.780,-17.134
1573017022723,2019-11-05T21:10:22.723,1.284,8.537,19.207,-26.159
1573017022763,2019-11-05T21:10:22.763,1.324,47.012,17.683,-16.037
1573017022802,2019-11-05T21:10:22.802,1.363,-38.659,26.951,8.415
1573017022843,2019-11-05T21:10:22.843,1.404,-57.500,49.390,14.573
1573017022883,2019-11-05T21:10:22.883,1.444,1.341,49.878,3.902
1573017022924,2019-11-05T21:10:22.924,1.485,30.610,24.573,-7.439
1573017022963,2019-11-05T21:10:22.963,1.524,36.768,20.488,-7.561
1573017023003,2019-11-05T21:10:23.003,1.564,70.610,2.683,-5.732
1573017023044,2019-11-05T21:10:23.044,1.605,33.720,5.061,-5.732
1573017023084,2019-11-05T21:10:23.084,1.645,-24.878,-5.976,8.720
1573017023123,2019-11-05T21:10:23.123,1.684,10.793,-2.256,18.841
1573017023164,2019-11-05T21:10:23.164,1.725,-2.744,-3.963,4.817
1573017023204,2019-11-05T21:10:23.204,1.765,23.598,-18.780,2.622
