epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573017003346,2019-11-05T21:10:03.346,0.000,-51.585,103.110,174.878
1573017003387,2019-11-05T21:10:03.387,0.041,-51.829,119.451,168.537
1573017003426,2019-11-05T21:10:03.426,0.080,-56.280,135.000,122.378
1573017003466,2019-11-05T21:10:03.466,0.120,-21.890,95.427,51.524
1573017003507,2019-11-05T21:10:03.507,0.161,10.732,39.390,-38.780
1573017003546,2019-11-05T21:10:03.546,0.200,42.683,-48.537,-102.256
1573017003586,2019-11-05T21:10:03.586,0.240,89.634,-71.890,-129.817
1573017003625,2019-11-05T21:10:03.625,0.279,139.390,-0.244,-114.939
1573017003665,2019-11-05T21:10:03.665,0.319,152.500,39.451,-99.390
1573017003705,2019-11-05T21:10:03.705,0.359,37.195,-25.915,-90.610
1573017003744,2019-11-05T21:10:03.744,0.398,-221.585,-109.512,-149.451
1573017003785,2019-11-05T21:10:03.785,0.439,-205.732,147.195,-139.085
1573017003825,2019-11-05T21:10:03.825,0.479,-217.744,-8.415,-32.988
1573017003864,2019-11-05T21:10:03.864,0.518,-261.585,48.841,-27.500
1573017003904,2019-11-05T21:10:03.904,0.558,-246.585,12.561,-7.195
1573017003943,2019-11-05T21:10:03.943,0.597,-160.183,37.866,-68.293
1573017003983,2019-11-05T21:10:03.983,0.637,-93.963,7.927,-83.415
1573017004024,2019-11-05T21:10:04.024,0.678,-18.598,18.293,-80.244
1573017004063,2019-11-05T21:10:04.063,0.717,98.780,67.500,-82.988
1573017004103,2019-11-05T21:10:04.103,0.757,293.110,186.463,-71.402
1573017004143,2019-11-05T21:10:04.143,0.797,39.512,138.720,-8.537
1573017004182,2019-11-05T21:10:04.182,0.836,-29.085,-32.378,21.098
1573017004222,2019-11-05T21:10:04.222,0.876,48.659,-69.024,5.061
1573017004263,2019-11-05T21:10:04.263,0.917,89.146,20.854,-21.585
1573017004302,2019-11-05T21:10:04.302,0.956,42.256,51.829,-17.256
1573017004342,2019-11-05T21:10:04.342,0.996,21.402,16.951,2.256
1573017004381,2019-11-05T21:10:04.381,1.035,19.451,10.183,8.476
1573017004421,2019-11-05T21:10:04.421,1.075,8.415,19.939,4.024
1573017004460,2019-11-05T21:10:04.460,1.114,0.549,6.098,-7.317
1573017004501,2019-11-05T21:10:04.501,1.155,32.134,6.341,-13.720
1573017004541,2019-11-05T21:10:04.541,1.195,42.561,18.720,-10.427
1573017004581,2019-11-05T21:10:04.581,1.235,44.390,47.134,-1.585
1573017004620,2019-11-05T21:10:04.620,1.274,18.415,56.280,4.390
1573017004660,2019-11-05T21:10:04.660,1.314,-1.585,48.659,1.037
