epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573337675888,2019-11-09T14:14:35.888,0.000,0.216,0.444,0.901
1573337675927,2019-11-09T14:14:35.927,0.039,0.218,0.447,0.911
1573337675968,2019-11-09T14:14:35.968,0.080,0.219,0.446,0.909
1573337676008,2019-11-09T14:14:36.008,0.120,0.219,0.447,0.908
1573337676049,2019-11-09T14:14:36.049,0.161,0.219,0.447,0.909
1573337676088,2019-11-09T14:14:36.088,0.200,0.219,0.447,0.908
1573337676128,2019-11-09T14:14:36.128,0.240,0.219,0.447,0.908
1573337676169,2019-11-09T14:14:36.169,0.281,0.219,0.445,0.906
1573337676208,2019-11-09T14:14:36.208,0.320,0.218,0.447,0.908
1573337676249,2019-11-09T14:14:36.249,0.361,0.217,0.446,0.907
1573337676289,2019-11-09T14:14:36.289,0.401,0.218,0.446,0.907
1573337676328,2019-11-09T14:14:36.328,0.440,0.219,0.446,0.908
1573337676369,2019-11-09T14:14:36.369,0.481,0.219,0.446,0.908
1573337676409,2019-11-09T14:14:36.409,0.521,0.218,0.447,0.909
1573337676449,2019-11-09T14:14:36.449,0.561,0.219,0.447,0.907
1573337676490,2019-11-09T14:14:36.490,0.602,0.219,0.446,0.908
1573337676529,2019-11-09T14:14:36.529,0.641,0.219,0.445,0.909
1573337676570,2019-11-09T14:14:36.570,0.682,0.217,0.446,0.908
1573337676610,2019-11-09T14:14:36.610,0.722,0.219,0.447,0.909
1573337676649,2019-11-09T14:14:36.649,0.761,0.219,0.447,0.909
1573337676690,2019-11-09T14:14:36.690,0.802,0.219,0.447,0.908
1573337676730,2019-11-09T14:14:36.730,0.842,0.220,0.445,0.909
1573337676771,2019-11-09T14:14:36.771,0.883,0.217,0.447,0.909
1573337676810,2019-11-09T14:14:36.810,0.922,0.219,0.446,0.909
1573337676850,2019-11-09T14:14:36.850,0.962,0.218,0.446,0.910
1573337676891,2019-11-09T14:14:36.891,1.003,0.218,0.447,0.910
1573337676931,2019-11-09T14:14:36.931,1.043,0.219,0.446,0.909
1573337676972,2019-11-09T14:14:36.972,1.084,0.219,0.446,0.910
1573337677011,2019-11-09T14:14:37.011,1.123,0.218,0.446,0.909
1573337677051,2019-11-09T14:14:37.051,1.163,0.219,0.448,0.909
1573337677092,2019-11-09T14:14:37.092,1.204,0.218,0.446,0.908
1573337677131,2019-11-09T14:14:37.131,1.243,0.218,0.446,0.909
1573337677172,2019-11-09T14:14:37.172,1.284,0.218,0.446,0.909
1573337677212,2019-11-09T14:14:37.212,1.324,0.219,0.446,0.909
1573337677251,2019-11-09T14:14:37.251,1.363,0.218,0.447,0.908
1573337677292,2019-11-09T14:14:37.292,1.404,0.218,0.447,0.909
1573337677332,2019-11-09T14:14:37.332,1.444,0.217,0.446,0.908
