epoch (ms),time (-08:00),elapsed (s),X-Axis (°/s),Y-Axis (°/s),Z-Axis (°/s)
1573337675807,2019-11-09T14:14:35.807,0.000,-0.061,-0.061,0.915
1573337675848,2019-11-09T14:14:35.848,0.041,-0.061,0.000,1.098
1573337675888,2019-11-09T14:14:35.888,0.081,-0.244,0.122,0.793
1573337675927,2019-11-09T14:14:35.927,0.120,-0.183,0.122,0.732
1573337675968,2019-11-09T14:14:35.968,0.161,-0.183,0.122,0.854
1573337676008,2019-11-09T14:14:36.008,0.201,-0.244,0.122,0.793
1573337676049,2019-11-09T14:14:36.049,0.242,-0.244,0.061,0.793
1573337676088,2019-11-09T14:14:36.088,0.281,-0.183,0.122,0.793
1573337676128,2019-11-09T14:14:36.128,0.321,-0.183,0.061,0.793
1573337676169,2019-11-09T14:14:36.169,0.362,-0.244,0.122,0.793
1573337676208,2019-11-09T14:14:36.208,0.401,-0.183,0.122,0.793
1573337676249,2019-11-09T14:14:36.249,0.442,-0.244,0.122,0.854
1573337676289,2019-11-09T14:14:36.289,0.482,-0.244,0.122,0.793
1573337676328,2019-11-09T14:14:36.328,0.521,-0.183,0.122,0.793
1573337676369,2019-11-09T14:14:36.369,0.562,-0.244,0.061,0.793
1573337676409,2019-11-09T14:14:36.409,0.602,-0.244,0.061,0.854
1573337676450,2019-11-09T14:14:36.450,0.643,-0.183,0.122,0.793
1573337676490,2019-11-09T14:14:36.490,0.683,-0.183,0.122,0.793
1573337676529,2019-11-09T14:14:36.529,0.722,-0.244,0.061,0.793
1573337676570,2019-11-09T14:14:36.570,0.763,-0.244,0.061,0.793
1573337676610,2019-11-09T14:14:36.610,0.803,-0.183,0.122,0.732
1573337676651,2019-11-09T14:14:36.651,0.844,-0.183,0.122,0.732
1573337676690,2019-11-09T14:14:36.690,0.883,-0.244,0.122,0.732
1573337676730,2019-11-09T14:14:36.730,0.923,-0.244,0.122,0.793
1573337676771,2019-11-09T14:14:36.771,0.964,-0.183,0.061,0.793
1573337676810,2019-11-09T14:14:36.810,1.003,-0.244,0.122,0.793
1573337676850,2019-11-09T14:14:36.850,1.043,-0.244,0.122,0.793
1573337676891,2019-11-09T14:14:36.891,1.084,-0.244,0.061,0.793
1573337676931,2019-11-09T14:14:36.931,1.124,-0.244,0.122,0.793
1573337676972,2019-11-09T14:14:36.972,1.165,-0.183,0.122,0.793
1573337677011,2019-11-09T14:14:37.011,1.204,-0.244,0.061,0.793
1573337677051,2019-11-09T14:14:37.051,1.244,-0.244,0.061,0.793
1573337677092,2019-11-09T14:14:37.092,1.285,-0.244,0.122,0.793
1573337677131,2019-11-09T14:14:37.131,1.324,-0.244,0.122,0.793
1573337677172,2019-11-09T14:14:37.172,1.365,-0.305,0.183,0.793
1573337677212,2019-11-09T14:14:37.212,1.405,-0.244,0.122,0.793
1573337677251,2019-11-09T14:14:37.251,1.444,-0.244,0.122,0.732
1573337677292,2019-11-09T14:14:37.292,1.485,-0.244,0.122,0.793
1573337677332,2019-11-09T14:14:37.332,1.525,-0.244,0.122,0.793
1573337677373,2019-11-09T14:14:37.373,1.566,-0.244,0.061,0.793
1573337677412,2019-11-09T14:14:37.412,1.605,-0.183,0.122,0.793
1573337677452,2019-11-09T14:14:37.452,1.645,-0.183,0.122,0.793
1573337677493,2019-11-09T14:14:37.493,1.686,-0.244,0.122,0.793
1573337677533,2019-11-09T14:14:37.533,1.726,-0.244,0.183,0.793
