epoch (ms),time (-08:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1573336293639,2019-11-09T13:51:33.639,0.000,0.039,0.568,-0.814
1573336293679,2019-11-09T13:51:33.679,0.040,0.038,0.575,-0.823
1573336293720,2019-11-09T13:51:33.720,0.081,0.038,0.570,-0.820
1573336293759,2019-11-09T13:51:33.759,0.120,0.038,0.571,-0.821
1573336293800,2019-11-09T13:51:33.800,0.161,0.038,0.571,-0.822
1573336293840,2019-11-09T13:51:33.840,0.201,0.038,0.571,-0.822
1573336293879,2019-11-09T13:51:33.879,0.240,0.038,0.572,-0.821
1573336293920,2019-11-09T13:51:33.920,0.281,0.037,0.572,-0.822
1573336293960,2019-11-09T13:51:33.960,0.321,0.038,0.572,-0.822
1573336293999,2019-11-09T13:51:33.999,0.360,0.037,0.571,-0.821
1573336294040,2019-11-09T13:51:34.040,0.401,0.039,0.572,-0.821
1573336294080,2019-11-09T13:51:34.080,0.441,0.039,0.572,-0.820
1573336294121,2019-11-09T13:51:34.121,0.482,0.038,0.571,-0.822
1573336294161,2019-11-09T13:51:34.161,0.522,0.038,0.571,-0.820
1573336294200,2019-11-09T13:51:34.200,0.561,0.038,0.572,-0.821
1573336294241,2019-11-09T13:51:34.241,0.602,0.038,0.571,-0.822
1573336294281,2019-11-09T13:51:34.281,0.642,0.037,0.571,-0.822
1573336294320,2019-11-09T13:51:34.320,0.681,0.037,0.571,-0.821
1573336294361,2019-11-09T13:51:34.361,0.722,0.038,0.572,-0.819
1573336294402,2019-11-09T13:51:34.402,0.763,0.039,0.571,-0.820
1573336294442,2019-11-09T13:51:34.442,0.803,0.037,0.570,-0.820
1573336294481,2019-11-09T13:51:34.481,0.842,0.039,0.572,-0.819
1573336294522,2019-11-09T13:51:34.522,0.883,0.038,0.572,-0.819
1573336294562,2019-11-09T13:51:34.562,0.923,0.037,0.573,-0.822
1573336294601,2019-11-09T13:51:34.601,0.962,0.037,0.571,-0.820
1573336294642,2019-11-09T13:51:34.642,1.003,0.037,0.572,-0.820
1573336294682,2019-11-09T13:51:34.682,1.043,0.036,0.572,-0.822
1573336294722,2019-11-09T13:51:34.722,1.083,0.038,0.571,-0.820
1573336294763,2019-11-09T13:51:34.763,1.124,0.038,0.572,-0.821
1573336294802,2019-11-09T13:51:34.802,1.163,0.038,0.571,-0.820
1573336294843,2019-11-09T13:51:34.843,1.204,0.038,0.571,-0.820
1573336294883,2019-11-09T13:51:34.883,1.244,0.038,0.572,-0.820
1573336294922,2019-11-09T13:51:34.922,1.283,0.037,0.572,-0.821
1573336294963,2019-11-09T13:51:34.963,1.324,0.039,0.572,-0.819
1573336295003,2019-11-09T13:51:35.003,1.364,0.038,0.571,-0.819
1573336295044,2019-11-09T13:51:35.044,1.405,0.037,0.572,-0.820
1573336295083,2019-11-09T13:51:35.083,1.444,0.038,0.571,-0.818
1573336295123,2019-11-09T13:51:35.123,1.484,0.038,0.571,-0.819
1573336295164,2019-11-09T13:51:35.164,1.525,0.038,0.570,-0.820
1573336295203,2019-11-09T13:51:35.203,1.564,0.039,0.572,-0.823
1573336295244,2019-11-09T13:51:35.244,1.605,0.038,0.571,-0.820
1573336295284,2019-11-09T13:51:35.284,1.645,0.039,0.571,-0.822
